Property Address,Roll Number,Building Type,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
95 DUNRAVEN AVE,8000403000,OS-One Storey,2019,11,"$220,000","$238,500"
60 EGERTON RD,8000252500,OS-One Storey,2021,1,"$406,888","$412,200"
78 EGERTON RD,8000359500,OH-One & 1/2 Storey,2021,3,"$180,000","$180,000"
195 EGERTON RD,8000700000,BL-Bi-Level,2019,7,"$472,000","$514,500"
236 EGERTON RD,8000852000,OS-One Storey,2019,10,"$343,000","$372,200"
285 EGERTON RD,8001392500,OS-One Storey,2020,11,"$501,000","$514,000"
24 ELLESMERE AVE,8000298000,OS-One Storey,2019,11,"$142,500","$154,500"
34 ELLESMERE AVE,8081225245,TS-Two Storey,2020,6,"$390,000","$412,600"
39 ELLESMERE AVE,8000287000,OS-One Storey,2020,4,"$266,400","$285,600"
60 ELLESMERE AVE,8000303500,OS-One Storey,2020,4,"$258,000","$276,600"
66 ELLESMERE AVE,8000304500,OS-One Storey,2019,1,"$243,000","$266,800"
74 ELLESMERE AVE,8081222160,BL-Bi-Level,2020,8,"$325,000","$339,600"
76 ELLESMERE AVE,8081222165,BL-Bi-Level,2020,3,"$338,900","$365,300"
119 ELLESMERE AVE,8000362500,OS-One Storey,2019,5,"$242,500","$264,800"
35 ESSEX AVE,8000225500,OS-One Storey,2020,1,"$215,100","$232,500"
48 ESSEX AVE,8000279000,OS-One Storey,2020,10,"$231,000","$238,400"
62 ESSEX AVE,8000282000,OS-One Storey,2019,11,"$235,000","$254,700"
71 ESSEX AVE,8081223175,BL-Bi-Level,2019,1,"$343,992","$377,700"
72 ESSEX AVE,8000350000,OS-One Storey,2019,2,"$230,000","$252,300"
72 ESSEX AVE,8000350000,OS-One Storey,2020,5,"$266,000","$283,300"
73 ESSEX AVE,8081223170,BL-Bi-Level,2019,1,"$343,992","$377,700"
118 ESSEX AVE,8000356500,OH-One & 1/2 Storey,2019,6,"$192,000","$209,500"
122A ESSEX AVE,8081222250,TS-Two Storey,2019,7,"$370,000","$403,300"
7 FIFTH AVE,8000044000,OH-One & 1/2 Storey,2020,10,"$210,000","$216,700"
16 FIFTH AVE,8000048000,OS-One Storey,2021,2,"$267,000","$268,600"
18 FIFTH AVE,8081223425,TS-Two Storey,2020,6,"$407,323","$430,900"
68 FIFTH AVE,8081222885,BL-Bi-Level,2020,9,"$420,000","$436,000"
72 FIFTH AVE,8000056500,OS-One Storey,2020,11,"$345,000","$354,000"
75 FIFTH AVE,8000035500,O3-One & 3/4 Storey,2020,10,"$485,000","$500,500"
79 FIFTH AVE,8000035000,OH-One & 1/2 Storey,2019,4,"$236,000","$258,200"
88 FIFTH AVE,8000059000,OS-One Storey,2019,1,"$250,000","$274,500"
88 FIFTH AVE,8000059000,OS-One Storey,2021,3,"$310,000","$310,000"
92 FIFTH AVE,8000059500,TS-Two Storey,2019,7,"$480,000","$523,200"
98 FIFTH AVE,8000060500,OS-One Storey,2020,11,"$247,000","$253,400"
98 FIFTH AVE,8000060500,OS-One Storey,2021,3,"$262,500","$262,500"
110 FIFTH AVE,8000062300,O3-One & 3/4 Storey,2021,1,"$161,000","$163,100"
9 GUAY AVE,8081221105,O3-One & 3/4 Storey,2021,1,"$211,500","$214,200"
11 GUAY AVE,8081221110,BL-Bi-Level,2020,8,"$410,000","$428,500"
51 GUAY AVE,8000081500,OH-One & 1/2 Storey,2020,9,"$210,000","$218,000"
60 GUAY AVE,8000109000,TS-Two Storey,2020,9,"$340,000","$352,900"
67 GUAY AVE,8081222990,TS-Two Storey,2019,12,"$392,500","$425,100"
80 GUAY AVE,8081225605,BL-Bi-Level,2021,1,"$353,960","$358,600"
96A GUAY AVE,8081225315,TS-Two Storey,2021,2,"$343,992","$346,100"
107 GUAY AVE,8000108000,OS-One Storey,2020,9,"$230,000","$238,700"
108 GUAY AVE,8000115500,OH-One & 1/2 Storey,2020,10,"$290,000","$299,300"
60 HAIG AVE,8000178000,OS-One Storey,2019,5,"$250,000","$273,000"
89 HAIG AVE,8000166000,OS-One Storey,2020,2,"$176,800","$190,900"
97 HAIG AVE,8000167500,OS-One Storey,2020,8,"$230,000","$240,400"
16 HANDYSIDE AVE,8000798500,OH-One & 1/2 Storey,2019,6,"$311,000","$339,300"
30 HANDYSIDE AVE,8000800500,OH-One & 1/2 Storey,2019,10,"$330,600","$358,700"
45 HANDYSIDE AVE,8000787000,OH-One & 1/2 Storey,2020,6,"$335,500","$355,000"
58 HANDYSIDE AVE,8000804500,OS-One Storey,2020,12,"$240,000","$244,600"
71 HANDYSIDE AVE,8000791000,OH-One & 1/2 Storey,2020,11,"$287,500","$295,000"
79 HANDYSIDE AVE,8000792000,OS-One Storey,2019,2,"$245,000","$268,800"
79 HANDYSIDE AVE,8000792000,OS-One Storey,2020,7,"$230,000","$242,000"
102 HANDYSIDE AVE,8000810500,OH-One & 1/2 Storey,2020,9,"$311,500","$323,300"
107 HANDYSIDE AVE,8000796000,OS-One Storey,2020,2,"$240,000","$259,200"
136 HANDYSIDE AVE,8000874500,OS-One Storey,2020,7,"$210,000","$220,900"
140 HANDYSIDE AVE,8000875000,OS-One Storey,2020,12,"$336,000","$342,400"
27 HARROWBY AVE,8000315000,OS-One Storey,2020,7,"$227,800","$239,600"
34 HARROWBY AVE,8081222955,BL-Bi-Level,2019,8,"$299,900","$326,300"
37 HARROWBY AVE,8021251100,TS-Two Storey,2021,3,"$349,900","$349,900"
39 HARROWBY AVE,8021251000,OS-One Storey,2019,8,"$241,000","$262,200"
44 HARROWBY AVE,8000326500,OS-One Storey,2019,9,"$236,900","$257,500"
50 HARROWBY AVE,8000327500,OS-One Storey,2020,6,"$153,000","$161,900"
51 HARROWBY AVE,8000312000,OS-One Storey,2020,6,"$260,000","$275,100"
60 HARROWBY AVE,8000329500,OS-One Storey,2020,12,"$255,000","$259,800"
61 HARROWBY AVE,8000309500,OS-One Storey,2019,7,"$157,000","$171,100"
67 HARROWBY AVE,8000308600,OS-One Storey,2019,7,"$281,000","$306,300"
70 HARROWBY AVE,8000330900,BL-Bi-Level,2020,9,"$290,000","$301,000"
76 HARROWBY AVE,8081225020,BL-Bi-Level,2019,12,"$366,891","$397,300"
77 HARROWBY AVE,8020936800,OS-One Storey,2020,7,"$287,700","$302,700"
78 HARROWBY AVE,8081225025,BL-Bi-Level,2020,2,"$379,900","$410,300"
92 HARROWBY AVE,8081225365,BL-Bi-Level,2020,5,"$333,410","$355,100"
94 HARROWBY AVE,8081225370,TS-Two Storey,2020,7,"$392,442","$412,800"
116 HARROWBY AVE,8000392500,OS-One Storey,2020,9,"$366,000","$379,900"
119 HARROWBY AVE,8000384500,OS-One Storey,2020,1,"$167,000","$180,500"
125 HARROWBY AVE,8000383500,OH-One & 1/2 Storey,2019,10,"$232,125","$251,900"
13 HUMBOLDT AVE,8081225270,TS-Two Storey,2020,3,"$375,872","$405,200"
26 HUMBOLDT AVE,8081215345,TS-Two Storey,2019,12,"$365,000","$395,300"
54 HUMBOLDT AVE,8000773500,OH-One & 1/2 Storey,2019,5,"$193,000","$210,800"
64 HUMBOLDT AVE,8000775500,BL-Bi-Level,2021,1,"$300,000","$303,900"
74 HUMBOLDT AVE,8081225395,BL-Bi-Level,2021,3,"$345,714","$345,700"
76 HUMBOLDT AVE,8081225400,BL-Bi-Level,2020,11,"$341,000","$349,900"
83 HUMBOLDT AVE,8000761000,OH-One & 1/2 Storey,2020,2,"$275,000","$297,000"
94 HUMBOLDT AVE,8000779500,OH-One & 1/2 Storey,2020,8,"$285,300","$298,100"
109 HUMBOLDT AVE,8081225065,TS-Two Storey,2021,1,"$525,000","$531,800"
124 HUMBOLDT AVE,8000854500,OS-One Storey,2020,5,"$220,000","$234,300"
142 HUMBOLDT AVE,8000857000,OS-One Storey,2019,7,"$285,000","$310,700"
159 HUMBOLDT AVE,8000848500,OH-One & 1/2 Storey,2020,7,"$295,000","$310,300"
41 IMPERIAL AVE,8000632500,OS-One Storey,2019,9,"$245,000","$266,300"
45 IMPERIAL AVE,8000632000,OS-One Storey,2019,9,"$280,500","$304,900"
47 IMPERIAL AVE,8000631500,OS-One Storey,2020,4,"$135,000","$144,700"
57 IMPERIAL AVE,8000629500,OS-One Storey,2019,12,"$257,000","$278,300"
66 IMPERIAL AVE,8000711000,OS-One Storey,2019,1,"$257,000","$282,200"
70 IMPERIAL AVE,8000712000,OS-One Storey,2020,12,"$247,500","$252,200"
92 IMPERIAL AVE,8000715500,OS-One Storey,2019,6,"$279,092","$304,500"
92 IMPERIAL AVE,8000715500,OS-One Storey,2020,8,"$312,000","$326,000"
115 IMPERIAL AVE,8081217545,TS-Two Storey,2020,9,"$401,033","$416,300"
116 IMPERIAL AVE,8000812500,OS-One Storey,2019,10,"$205,000","$222,400"
129 IMPERIAL AVE,8000693000,OS-One Storey,2019,11,"$190,000","$206,000"
139 IMPERIAL AVE,8081223150,TS-Two Storey,2019,2,"$361,000","$396,000"
141 IMPERIAL AVE,8081223155,TS-Two Storey,2019,3,"$362,000","$396,400"
146 IMPERIAL AVE,8000816500,OS-One Storey,2020,11,"$200,000","$205,200"
160 IMPERIAL AVE,8000818100,OS-One Storey,2021,3,"$258,000","$258,000"
162 IMPERIAL AVE,8000818400,BL-Bi-Level,2020,10,"$299,900","$309,500"
171 IMPERIAL AVE,8081225520,TS-Two Storey,2020,12,"$340,476","$346,900"
173 IMPERIAL AVE,8081225515,TS-Two Storey,2020,9,"$348,500","$361,700"
179 IMPERIAL AVE,8000686300,OS-One Storey,2019,7,"$285,000","$310,700"
188 IMPERIAL AVE,8000820500,OS-One Storey,2020,10,"$250,000","$258,000"
189 IMPERIAL AVE,8081225010,TS-Two Storey,2020,3,"$358,430","$386,400"
26 MORIER AVE,8000145200,OS-One Storey,2020,7,"$234,900","$247,100"
30 MORIER AVE,8000145500,TS-Two Storey,2021,3,"$531,000","$531,000"
48 MORIER AVE,8000146000,OH-One & 1/2 Storey,2020,12,"$280,000","$285,300"
50 MORIER AVE,8000146500,OS-One Storey,2019,10,"$266,000","$288,600"
52 MORIER AVE,8000147000,OS-One Storey,2020,9,"$237,000","$246,000"
62 MORIER AVE,8000148500,OH-One & 1/2 Storey,2020,9,"$421,000","$437,000"
64 MORIER AVE,8081225220,TS-Two Storey,2020,6,"$473,333","$500,800"
66 MORIER AVE,8081225225,TS-Two Storey,2020,6,"$473,333","$500,800"
83 MORIER AVE,8021142300,OS-One Storey,2020,6,"$238,000","$251,800"
89 MORIER AVE,8000119500,OS-One Storey,2020,12,"$200,000","$203,800"
128 MORIER AVE,8000158500,TS-Two Storey,2021,3,"$492,500","$492,500"
129 MORIER AVE,8000135000,OS-One Storey,2021,1,"$278,500","$282,100"
27 PILGRIM AVE,8000721000,OS-One Storey,2020,7,"$213,000","$224,100"
37 PILGRIM AVE,8000722500,O3-One & 3/4 Storey,2019,7,"$193,500","$210,900"
38 PILGRIM AVE,8000740000,OS-One Storey,2020,7,"$274,901","$289,200"
46 PILGRIM AVE,8000741500,OS-One Storey,2020,9,"$211,046","$219,100"
64 PILGRIM AVE,8000744000,OS-One Storey,2019,11,"$221,000","$239,600"
72 PILGRIM AVE,8000745500,OS-One Storey,2019,12,"$223,000","$241,500"
101 PILGRIM AVE,8000731500,OS-One Storey,2019,8,"$245,000","$266,600"
108 PILGRIM AVE,8000750000,BL-Bi-Level,2020,2,"$334,900","$361,700"
119 PILGRIM AVE,8081225540,TS-Two Storey,2020,7,"$425,714","$447,900"
121 PILGRIM AVE,8081225545,TS-Two Storey,2020,7,"$440,000","$462,900"
132 PILGRIM AVE,8000835500,OH-One & 1/2 Storey,2020,5,"$230,000","$245,000"
141 PILGRIM AVE,8081225240,BL-Bi-Level,2020,6,"$390,000","$412,600"
146 PILGRIM AVE,8081225385,TS-Two Storey,2020,6,"$405,000","$428,500"
147 PILGRIM AVE,8081223130,BL-Bi-Level,2019,2,"$365,500","$401,000"
147 PILGRIM AVE,8081223130,BL-Bi-Level,2020,11,"$390,000","$400,100"
148 PILGRIM AVE,8081225390,TS-Two Storey,2020,9,"$397,700","$412,800"
154 PILGRIM AVE,8000838500,OS-One Storey,2020,10,"$310,000","$319,900"
174 PILGRIM AVE,8000841000,OH-One & 1/2 Storey,2019,12,"$235,000","$254,500"
175 PILGRIM AVE,8000829500,OS-One Storey,2019,3,"$220,000","$240,900"
175 PILGRIM AVE,8000829500,OS-One Storey,2019,5,"$247,000","$269,700"
177 PILGRIM AVE,8000830000,OS-One Storey,2019,7,"$254,000","$276,900"
187 PILGRIM AVE,8081221100,OS-One Storey,2019,8,"$232,500","$253,000"
310 REGAL AVE,8001749000,OS-One Storey,2020,11,"$315,000","$323,200"
313 REGAL AVE,8001689500,OS-One Storey,2019,10,"$252,000","$273,400"
315 REGAL AVE,8001689000,OS-One Storey,2020,7,"$260,000","$273,500"
330 REGAL AVE,8001754000,OS-One Storey,2019,8,"$280,000","$304,600"
332 REGAL AVE,8001754500,OS-One Storey,2019,4,"$290,000","$317,300"
7 ST ANNE'S RD,8000441000,OS-One Storey,2020,10,"$240,000","$247,700"
41 ST ANNE'S RD,8000574500,OS-One Storey,2019,7,"$280,000","$305,200"
20 STRANMILLIS AVE,8000609000,OS-One Storey,2019,7,"$292,000","$318,300"
35 STRANMILLIS AVE,8000600000,OS-One Storey,2020,10,"$220,000","$227,000"
46 STRANMILLIS AVE,8000613000,OS-One Storey,2020,5,"$228,000","$242,800"
49 STRANMILLIS AVE,8081225210,TS-Two Storey,2020,4,"$339,147","$363,600"
59 STRANMILLIS AVE,8000597000,OS-One Storey,2019,12,"$226,000","$244,800"
70 STRANMILLIS AVE,8000617000,OS-One Storey,2020,9,"$292,570","$303,700"
76 STRANMILLIS AVE,8000618000,OS-One Storey,2019,7,"$270,500","$294,800"
82 STRANMILLIS AVE,8000619000,OH-One & 1/2 Storey,2020,12,"$306,169","$312,000"
87 STRANMILLIS AVE,8081223000,BL-Bi-Level,2019,1,"$293,023","$321,700"
97 STRANMILLIS AVE,8081222275,BL-Bi-Level,2020,10,"$328,100","$338,600"
131 STRANMILLIS AVE,8000668500,OS-One Storey,2020,10,"$277,000","$285,900"
136 STRANMILLIS AVE,8000674500,OH-One & 1/2 Storey,2019,8,"$279,900","$304,500"
139 STRANMILLIS AVE,8000667500,OS-One Storey,2019,8,"$274,000","$298,100"
164 STRANMILLIS AVE,8000678000,OH-One & 1/2 Storey,2019,9,"$258,000","$280,400"
190 STRANMILLIS AVE,8000681000,OS-One Storey,2019,8,"$255,000","$277,400"
194 STRANMILLIS AVE,8000681500,OS-One Storey,2019,5,"$239,900","$262,000"
195 STRANMILLIS AVE,8000660500,OH-One & 1/2 Storey,2020,11,"$281,000","$288,300"
7 VIVIAN AVE,8081225255,BL-Bi-Level,2020,1,"$380,713","$411,600"
9 VIVIAN AVE,8081225260,BL-Bi-Level,2020,5,"$387,619","$412,800"
17 VIVIAN AVE,8000206000,OH-One & 1/2 Storey,2019,5,"$285,000","$311,200"
20 VIVIAN AVE,8000216500,OS-One Storey,2019,2,"$175,000","$192,000"
26 VIVIAN AVE,8081223120,TS-Two Storey,2021,3,"$505,000","$505,000"
28 VIVIAN AVE,8081223125,TS-Two Storey,2020,10,"$505,000","$521,200"
29 VIVIAN AVE,8081225300,TS-Two Storey,2020,4,"$502,500","$538,700"
31 VIVIAN AVE,8081225305,TS-Two Storey,2020,4,"$502,500","$538,700"
32 VIVIAN AVE,8081222345,BL-Bi-Level,2020,7,"$335,000","$352,400"
34 VIVIAN AVE,8081223110,BL-Bi-Level,2020,1,"$335,000","$362,100"
35 VIVIAN AVE,8000208500,OS-One Storey,2020,3,"$220,000","$237,200"
35 VIVIAN AVE,8000208500,OS-One Storey,2020,11,"$236,000","$242,100"
36 VIVIAN AVE,8081223115,BL-Bi-Level,2021,3,"$435,000","$435,000"
49 VIVIAN AVE,8000211000,OS-One Storey,2020,12,"$219,000","$223,200"
60 VIVIAN AVE,8081221075,OS-One Storey,2020,5,"$251,300","$267,600"
65 VIVIAN AVE,8000233000,OH-One & 1/2 Storey,2020,10,"$362,000","$373,600"
72 VIVIAN AVE,8081224755,BL-Bi-Level,2019,11,"$285,853","$309,900"
74 VIVIAN AVE,8081224760,BL-Bi-Level,2020,2,"$295,446","$319,100"
104 VIVIAN AVE,8000250000,OH-One & 1/2 Storey,2020,12,"$270,000","$275,100"
115 VIVIAN AVE,8000240000,O3-One & 3/4 Storey,2019,8,"$237,500","$258,400"
117 VIVIAN AVE,8000240500,OS-One Storey,2020,7,"$207,500","$218,300"
8 BAYFIELD AVE,8003657500,OS-One Storey,2020,9,"$275,000","$285,500"
173 BERRYDALE AVE,8003660000,OS-One Storey,2020,10,"$325,000","$335,400"
84 CLAYTON DR,8002780500,OS-One Storey,2020,8,"$190,000","$198,600"
103 CLAYTON DR,8003652000,OS-One Storey,2019,11,"$220,000","$238,500"
206 HINDLEY AVE,8003176000,OH-One & 1/2 Storey,2020,8,"$275,000","$287,400"
215 HINDLEY AVE,8003161500,TO-Two/One Storey,2020,10,"$414,215","$427,500"
1 MARLENE ST,8003928600,OS-One Storey,2021,3,"$250,000","$250,000"
198 OUSTIC AVE E,8003680500,BL-Bi-Level,2020,11,"$279,000","$286,300"
210 OUSTIC AVE E,8003685500,OS-One Storey,2020,7,"$302,000","$317,700"
224 OUSTIC AVE E,8003085200,OS-One Storey,2021,2,"$330,000","$332,000"
173 SADLER AVE,8003682800,OS-One Storey,2020,10,"$230,000","$237,400"
200 SADLER AVE,8003087000,OS-One Storey,2020,6,"$309,000","$326,900"
367 ST ANNE'S RD,8002770600,BL-Bi-Level,2020,1,"$240,000","$259,400"
19 WINGHAM AVE,8081219010,TS-Two Storey,2020,9,"$393,000","$407,900"
199 WORTHINGTON AVE,8021227400,TS-Two Storey,2019,8,"$280,000","$304,600"
205 WORTHINGTON AVE,8003247500,OS-One Storey,2020,6,"$265,000","$280,400"
214 WORTHINGTON AVE,8003924500,OH-One & 1/2 Storey,2021,1,"$306,000","$310,000"
217 WORTHINGTON AVE,8021218900,OS-One Storey,2020,1,"$468,000","$505,900"
228 WORTHINGTON AVE,8003927000,OS-One Storey,2019,6,"$270,000","$294,600"
231 WORTHINGTON AVE,8003253000,OS-One Storey,2020,6,"$200,000","$211,600"
235 WORTHINGTON AVE,8003254000,TO-Two/One Storey,2019,6,"$330,000","$360,000"
32 BARRINGTON AVE,8003747300,OS-One Storey,2019,7,"$260,000","$283,400"
35 BARRINGTON AVE,8003386200,OS-One Storey,2020,9,"$341,000","$354,000"
37 BARRINGTON AVE,8003385700,TO-Two/One Storey,2019,10,"$290,700","$315,400"
44 BARRINGTON AVE,8003363500,OS-One Storey,2021,3,"$270,000","$270,000"
51 BARRINGTON AVE,8003382000,OS-One Storey,2020,11,"$325,500","$334,000"
53 BARRINGTON AVE,8003381800,OS-One Storey,2019,3,"$297,000","$325,200"
54 BARRINGTON AVE,8003365600,OS-One Storey,2019,9,"$223,000","$242,400"
14 BRONSTONE BLVD,8002395000,OS-One Storey,2019,12,"$337,500","$365,500"
37 BRONSTONE BLVD,8002430000,OS-One Storey,2020,6,"$300,000","$317,400"
239 DUNKIRK DR,8002447000,BL-Bi-Level,2019,11,"$341,500","$370,200"
13 GLEN AVE,8002053500,OS-One Storey,2019,10,"$240,000","$260,400"
21 GLEN AVE,8002055500,OH-One & 1/2 Storey,2020,9,"$295,000","$306,200"
24 GLEN AVE,8002059500,OS-One Storey,2019,8,"$331,000","$360,100"
27 GLEN AVE,8002057000,OH-One & 1/2 Storey,2020,9,"$360,000","$373,700"
33 GLEN AVE,8002124500,FL-4 Level Split,2019,10,"$254,000","$275,600"
37 GLEN AVE,8002123500,O3-One & 3/4 Storey,2019,11,"$365,000","$395,700"
38 GLEN AVE,8002110000,OS-One Storey,2019,6,"$305,000","$332,800"
42 GLEN AVE,8002111000,OS-One Storey,2019,12,"$280,000","$303,200"
44 GLEN AVE,8002111500,OH-One & 1/2 Storey,2019,6,"$351,000","$382,900"
12 GLENVIEW AVE,8002084400,OS-One Storey,2020,6,"$310,000","$328,000"
36 GLENVIEW AVE,8002078500,OH-One & 1/2 Storey,2019,9,"$353,900","$384,700"
44 GLENVIEW AVE,8002077000,OS-One Storey,2019,7,"$354,900","$386,800"
48 GLENVIEW AVE,8002076800,FL-4 Level Split,2020,3,"$411,450","$443,500"
13 HASTINGS BLVD,8003340600,OS-One Storey,2019,9,"$240,000","$260,900"
21 HASTINGS BLVD,8003338900,OS-One Storey,2019,7,"$240,000","$261,600"
19 KENWOOD PL,8002977000,OS-One Storey,2019,7,"$310,000","$337,900"
23 KENWOOD PL,8021150000,OS-One Storey,2019,6,"$420,000","$458,200"
34 MOORE AVE,8003336600,OS-One Storey,2019,1,"$268,000","$294,300"
40 NICHOL AVE,8002097500,OS-One Storey,2020,6,"$530,000","$560,700"
30 NORBERRY DR,8002920000,OS-One Storey,2019,9,"$250,000","$271,800"
14 OUSTIC AVE W,8003671000,BL-Bi-Level,2020,9,"$315,000","$327,000"
21 OUSTIC AVE W,8003756500,OS-One Storey,2019,2,"$266,000","$291,800"
21 OUSTIC AVE W,8003756500,OS-One Storey,2021,2,"$264,330","$265,900"
28 OUSTIC AVE W,8021002200,OS-One Storey,2019,6,"$210,000","$229,100"
15 PARKVILLE DR,8003780500,OS-One Storey,2021,1,"$321,125","$325,300"
792 ST MARY'S RD,8002052000,OS-One Storey,2020,11,"$287,500","$295,000"
880 ST MARY'S RD,8002489000,OH-One & 1/2 Storey,2020,6,"$340,000","$359,700"
6 ST VITAL RD,8003713000,OS-One Storey,2020,12,"$201,900","$205,700"
10 ST VITAL RD,8003712500,OS-One Storey,2020,12,"$210,000","$214,000"
19 ST VITAL RD,8002983000,OS-One Storey,2021,2,"$276,100","$277,800"
22 ST VITAL RD,8003710000,OH-One & 1/2 Storey,2019,6,"$210,000","$229,100"
33 ST VITAL RD,8002981000,OS-One Storey,2019,12,"$280,000","$303,200"
37 ST VITAL RD,8002980500,OS-One Storey,2019,6,"$292,000","$318,600"
53 ST VITAL RD,8002972500,OS-One Storey,2019,8,"$264,900","$288,200"
54 ST VITAL RD,8003381500,OH-One & 1/2 Storey,2020,12,"$275,000","$280,200"
21 WEST FERNWOOD AVE,8002476500,TS-Two Storey,2019,9,"$355,000","$385,900"
32 WESTDALE PL,8002441000,OS-One Storey,2020,2,"$368,500","$398,000"
43 BRAEMAR AVE,6081731000,OS-One Storey,2020,10,"$343,000","$354,000"
48 BRAEMAR AVE,6081696000,OH-One & 1/2 Storey,2020,12,"$315,500","$321,500"
49 BRAEMAR AVE,6081729000,OH-One & 1/2 Storey,2020,8,"$299,900","$313,400"
66 BRAEMAR AVE,6081700000,OH-One & 1/2 Storey,2019,7,"$325,000","$354,300"
70 BRAEMAR AVE,6081701000,TS-Two Storey,2019,6,"$345,000","$376,400"
80 BRAEMAR AVE,6081704000,OH-One & 1/2 Storey,2020,5,"$349,000","$371,700"
91 BRAEMAR AVE,6081717000,OH-One & 1/2 Storey,2019,8,"$289,999","$315,500"
108 BRAEMAR AVE,6081712000,OH-One & 1/2 Storey,2019,7,"$352,500","$384,200"
147 BRAEMAR AVE,6081161000,OH-One & 1/2 Storey,2019,1,"$295,000","$323,900"
151 BRAEMAR AVE,6081160000,TS-Two Storey,2019,8,"$318,151","$346,100"
161 BRAEMAR AVE,6081157000,OH-One & 1/2 Storey,2019,5,"$312,000","$340,700"
188 BRAEMAR AVE,6080572000,TS-Two Storey,2020,8,"$440,000","$459,800"
189 BRAEMAR AVE,6080610000,TS-Two Storey,2020,12,"$260,000","$264,900"
61 BRISTOL AVE,6080991100,BL-Bi-Level,2020,12,"$410,000","$417,800"
63 BRISTOL AVE,6080990000,OH-One & 1/2 Storey,2019,8,"$328,630","$357,500"
100 BRISTOL AVE,6080712000,OS-One Storey,2019,1,"$177,000","$194,300"
105 BRISTOL AVE,6080704000,OS-One Storey,2020,1,"$224,900","$243,100"
111 BRISTOL AVE,6080979000,OS-One Storey,2019,5,"$190,000","$207,500"
129 BRISTOL AVE,6080972000,OH-One & 1/2 Storey,2019,7,"$268,800","$293,000"
156 BRISTOL AVE,6080996000,TS-Two Storey,2020,9,"$286,500","$297,400"
43 CARRIERE AVE,6081277000,OS-One Storey,2020,9,"$235,000","$243,900"
94 CHAMPLAIN ST,6081759000,OS-One Storey,2019,11,"$299,900","$325,100"
104 CHAMPLAIN ST,6081762000,OS-One Storey,2020,5,"$310,000","$330,200"
192 CHAMPLAIN ST,6080601000,OH-One & 1/2 Storey,2019,6,"$260,000","$283,700"
45 DES MEURONS ST,6081818000,OH-One & 1/2 Storey,2019,5,"$325,000","$354,900"
98 DES MEURONS ST,6081867000,O3-One & 3/4 Storey,2020,6,"$291,500","$308,400"
139 DES MEURONS ST,6081844000,OH-One & 1/2 Storey,2019,9,"$277,500","$301,600"
143 DES MEURONS ST,6081845000,OH-One & 1/2 Storey,2019,5,"$292,000","$318,900"
153 DES MEURONS ST,6081848000,OH-One & 1/2 Storey,2020,10,"$292,000","$301,300"
157 DES MEURONS ST,6081849000,OS-One Storey,2021,1,"$303,000","$306,900"
163 DES MEURONS ST,6081851000,OH-One & 1/2 Storey,2019,12,"$201,000","$217,700"
163 DES MEURONS ST,6081851000,OH-One & 1/2 Storey,2021,3,"$293,000","$293,000"
183 DES MEURONS ST,6080529000,OS-One Storey,2019,5,"$165,000","$180,200"
269 DUBUC ST,6080624000,TS-Two Storey,2019,4,"$315,000","$344,600"
339 DUBUC ST,6080520000,TS-Two Storey,2021,2,"$325,000","$327,000"
365 DUBUC ST,6080060000,OH-One & 1/2 Storey,2019,12,"$269,900","$292,300"
366 DUBUC ST,6080057000,OH-One & 1/2 Storey,2020,12,"$267,500","$272,600"
371 DUBUC ST,6080091000,BL-Bi-Level,2020,4,"$420,800","$451,100"
410 DUBUC ST,6080045000,OS-One Storey,2020,6,"$207,000","$219,000"
433 DUBUC ST,6080041000,TS-Two Storey,2019,7,"$190,000","$207,100"
435 DUBUC ST,6080040000,OS-One Storey,2019,7,"$197,000","$214,700"
462 DUBUC ST,6080000000,OS-One Storey,2019,6,"$221,000","$241,100"
513 DUBUC ST,6080800100,O3-One & 3/4 Storey,2020,10,"$732,000","$755,400"
144 DUPONT ST,6081071000,TS-Two Storey,2019,8,"$423,810","$461,100"
156 DUPONT ST,6081067000,OS-One Storey,2019,2,"$252,000","$276,400"
375 EDGEWOOD ST,6093466485,TS-Two Storey,2019,4,"$449,000","$491,200"
377 EDGEWOOD ST,6093466490,TS-Two Storey,2019,7,"$459,613","$501,000"
419 EDGEWOOD ST,6093464790,TS-Two Storey,2019,9,"$420,000","$456,500"
441 EDGEWOOD ST,6080877000,O3-One & 3/4 Storey,2020,8,"$242,000","$252,900"
143 ENFIELD CRES,6091079000,TS-Two Storey,2020,3,"$250,100","$269,600"
149 ENFIELD CRES,6091082000,TS-Two Storey,2019,10,"$239,906","$260,300"
158 ENFIELD CRES,6091094000,OH-One & 1/2 Storey,2019,8,"$345,000","$375,400"
166 ENFIELD CRES,6080632000,OS-One Storey,2019,9,"$412,500","$448,400"
178 ENFIELD CRES,6080636000,OS-One Storey,2020,8,"$321,000","$335,400"
179 ENFIELD CRES,6081942000,OH-One & 1/2 Storey,2019,7,"$246,500","$268,700"
180 ENFIELD CRES,6080638000,OS-One Storey,2019,6,"$353,000","$385,100"
192 ENFIELD CRES,6080642000,O3-One & 3/4 Storey,2019,4,"$305,000","$333,700"
233 ENFIELD CRES,6080383000,TH-Two & 1/2 Storey,2019,7,"$250,000","$272,500"
265 ENFIELD CRES,6080391000,OS-One Storey,2020,7,"$220,000","$231,400"
286 ENFIELD CRES,6080484000,O3-One & 3/4 Storey,2019,5,"$252,500","$275,700"
