Property Address,Roll Number,Building Type,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
97 LINDENWOOD DR E,10000131500,BL-Bi-Level,2019,10,"$384,900","$414,900"
185 LINDENWOOD DR E,10006325400,TS-Two Storey,2019,2,"$620,000","$671,500"
189 LINDENWOOD DR E,10006325600,TS-Two Storey,2019,12,"$575,000","$619,300"
212 LINDENWOOD DR E,10006302400,TO-Two/One Storey,2019,6,"$475,000","$513,500"
221 LINDENWOOD DR E,10006327200,OS-One Storey,2019,11,"$435,000","$468,900"
253 LINDENWOOD DR E,10006328800,TO-Two/One Storey,2020,4,"$490,000","$523,800"
336 LINDENWOOD DR E,10000230300,TS-Two Storey,2019,7,"$515,000","$556,200"
344 LINDENWOOD DR E,10000229900,TS-Two Storey,2019,8,"$645,000","$696,600"
376 LINDENWOOD DR E,10000214900,TS-Two Storey,2019,6,"$578,125","$625,000"
395 LINDENWOOD DR E,10000723200,TS-Two Storey,2020,10,"$523,000","$539,200"
404 LINDENWOOD DR E,10000213500,TS-Two Storey,2020,7,"$558,000","$585,900"
407 LINDENWOOD DR E,10000722600,OS-One Storey,2019,11,"$480,000","$517,400"
58 LINDENWOOD DR W,10000058400,OS-One Storey,2019,6,"$553,000","$597,800"
103 LINDENWOOD DR W,10000139500,FL-4 Level Split,2020,8,"$430,000","$448,900"
131 LINDENWOOD DR W,10000140900,OS-One Storey,2020,4,"$507,000","$542,000"
151 LINDENWOOD DR W,10000141900,TS-Two Storey,2019,2,"$414,900","$449,300"
159 LINDENWOOD DR W,10000142300,OS-One Storey,2020,10,"$511,000","$526,800"
235 LINDENWOOD DR W,10000200200,TS-Two Storey,2019,10,"$575,000","$619,900"
357 LINDENWOOD DR W,10000426400,TS-Two Storey,2020,9,"$530,000","$549,600"
397 LINDENWOOD DR W,10000766200,TS-Two Storey,2020,8,"$595,000","$621,200"
453 LINDENWOOD DR W,10000783800,TS-Two Storey,2020,12,"$550,000","$559,900"
457 LINDENWOOD DR W,10000784200,TS-Two Storey,2019,12,"$565,000","$608,500"
487 LINDENWOOD DR W,10006355900,TS-Two Storey,2020,5,"$635,000","$675,000"
787 LINDENWOOD DR W,10000211000,OS-One Storey,2019,11,"$495,000","$533,600"
815 LINDENWOOD DR W,10000242600,TS-Two Storey,2019,7,"$490,000","$529,200"
838 LINDENWOOD DR W,10006397600,TS-Two Storey,2019,12,"$540,000","$581,600"
840 LINDENWOOD DR W,10006397500,OS-One Storey,2020,2,"$412,000","$443,300"
46 LINDMERE DR,10006345800,OS-One Storey,2019,7,"$480,000","$518,400"
70 LINDMERE DR,10006346400,CO-Cabover,2020,8,"$547,500","$571,600"
99 LINDMERE DR,10006381200,TS-Two Storey,2020,8,"$464,900","$485,400"
102 LINDMERE DR,10006376100,CO-Cabover,2020,6,"$519,900","$549,000"
103 LINDMERE DR,10006381100,TS-Two Storey,2019,7,"$510,000","$550,800"
171 LINDMERE DR,10006379400,CO-Cabover,2020,6,"$529,900","$559,600"
194 LINDMERE DR,10006377700,OS-One Storey,2020,9,"$512,000","$530,900"
7 LIONHEART CRT,10006308600,TS-Two Storey,2021,1,"$555,000","$561,700"
7 MIDDLESBROUGH COVE,10006369000,CO-Cabover,2019,4,"$578,000","$625,400"
34 MULLIGAN BAY,10000219200,TS-Two Storey,2020,2,"$608,888","$655,200"
42 MULLIGAN BAY,10000219600,TS-Two Storey,2019,7,"$620,000","$669,600"
26 NEWINGTON PL,10006367200,CO-Cabover,2020,10,"$545,000","$561,900"
31 OSSINGTON CRT,10000422200,OS-One Storey,2020,11,"$587,500","$602,200"
8 PARKROYAL BAY,10000124500,TS-Two Storey,2019,5,"$630,000","$681,000"
22 PARKROYAL BAY,10000125300,TO-Two/One Storey,2019,3,"$525,000","$568,100"
34 PARKROYAL BAY,10000125900,OS-One Storey,2020,12,"$530,000","$539,500"
51 PARKROYAL BAY,10000135500,TS-Two Storey,2019,1,"$525,000","$568,600"
58 PARKROYAL BAY,10000127100,TS-Two Storey,2019,6,"$590,000","$637,800"
6 PRINCEMERE RD,10000146500,TS-Two Storey,2020,11,"$580,000","$594,500"
18 PRINCEWOOD RD,10006350800,CO-Cabover,2020,7,"$533,000","$559,700"
75 PRINCEWOOD RD,10006371700,OS-One Storey,2019,8,"$497,500","$537,300"
35 RIDGEBURY PL,10000233800,TO-Two/One Storey,2021,1,"$543,000","$549,500"
47 RIDGEBURY PL,10000234400,TS-Two Storey,2021,3,"$600,000","$600,000"
6 ROYAL CREST DR,10006353800,TS-Two Storey,2021,2,"$800,000","$804,800"
18 ROYAL CREST DR,10006354100,OS-One Storey,2019,8,"$629,000","$679,300"
22 ROYAL CREST DR,10006354200,TS-Two Storey,2019,1,"$1,422,000","$1,540,000"
22 ROYAL YORK DR,10000168700,OS-One Storey,2019,10,"$462,000","$498,000"
123 ROYAL YORK DR,10000170100,OS-One Storey,2019,9,"$455,000","$490,900"
8 SANDCLIFFE CRT,10000760000,TS-Two Storey,2020,12,"$551,000","$560,900"
55 SHORECREST DR,10000115700,TS-Two Storey,2019,4,"$795,000","$860,200"
55 SHORECREST DR,10000115700,TS-Two Storey,2020,7,"$1,377,500","$1,446,400"
56 SHORECREST DR,10000134100,TS-Two Storey,2020,11,"$938,000","$961,500"
23 SHORELINE DR,10000445800,TS-Two Storey,2020,7,"$900,000","$945,000"
35 SHORELINE DR,10000446400,TS-Two Storey,2019,5,"$720,000","$778,300"
46 SHORELINE DR,10000451600,TS-Two Storey,2019,10,"$775,000","$835,500"
186 SHORELINE DR,10000774000,TS-Two Storey,2020,10,"$640,000","$659,800"
3 SIMSBURY PL,10000279600,TS-Two Storey,2020,9,"$582,000","$603,500"
39 SIMSBURY PL,10000281400,TS-Two Storey,2019,6,"$587,500","$635,100"
55 SIMSBURY PL,10000282200,TS-Two Storey,2020,5,"$588,000","$625,000"
59 SIMSBURY PL,10000282400,TS-Two Storey,2019,6,"$505,000","$545,900"
42 STONINGTON BAY,10000792600,TS-Two Storey,2019,8,"$572,500","$618,300"
42 SUNDANCE COVE,10006370200,CO-Cabover,2020,7,"$515,000","$540,800"
34 THORNCLIFF BAY,10000098300,TS-Two Storey,2020,11,"$515,000","$527,900"
90 THORNCLIFF BAY,10000101800,TO-Two/One Storey,2020,10,"$425,000","$438,200"
2 THURSTON BAY,10006350600,OS-One Storey,2019,11,"$448,000","$482,900"
51 THURSTON BAY,10006347600,CO-Cabover,2021,1,"$452,000","$457,400"
55 THURSTON BAY,10006347500,CO-Cabover,2021,3,"$555,550","$555,600"
63 THURSTON BAY,10006347300,TS-Two Storey,2019,4,"$564,000","$610,200"
64 THURSTON BAY,10006349600,OS-One Storey,2019,8,"$425,000","$459,000"
79 THURSTON BAY,10006346900,CO-Cabover,2019,9,"$515,000","$555,700"
88 THURSTON BAY,10006349000,CO-Cabover,2019,11,"$510,000","$549,800"
30 TWEEDSMUIR RD,10000741200,OS-One Storey,2020,10,"$500,000","$515,500"
62 TWEEDSMUIR RD,10000739600,TS-Two Storey,2020,8,"$431,500","$450,500"
74 TWEEDSMUIR RD,10000739000,OS-One Storey,2020,12,"$425,000","$432,700"
118 TWEEDSMUIR RD,10000736800,TS-Two Storey,2020,10,"$467,000","$481,500"
126 TWEEDSMUIR RD,10000736400,TS-Two Storey,2019,8,"$400,000","$432,000"
138 TWEEDSMUIR RD,10000735800,TS-Two Storey,2019,2,"$455,500","$493,300"
146 TWEEDSMUIR RD,10000735400,TO-Two/One Storey,2020,8,"$465,000","$485,500"
150 TWEEDSMUIR RD,10000735200,FL-4 Level Split,2020,10,"$458,888","$473,100"
158 TWEEDSMUIR RD,10000734800,TS-Two Storey,2020,6,"$504,100","$532,300"
6 WALLINGFORD CRES,10000037400,TS-Two Storey,2020,7,"$519,000","$545,000"
22 WALLINGFORD CRES,10000038200,FL-4 Level Split,2020,9,"$500,000","$518,500"
42 WALLINGFORD CRES,10000039200,TS-Two Storey,2020,9,"$405,000","$420,000"
122 WALLINGFORD CRES,10000043200,FL-4 Level Split,2019,11,"$429,000","$462,500"
3 WATERBURY DR,10006319000,TO-Two/One Storey,2020,4,"$485,000","$518,500"
24 WATERBURY DR,10006329000,TS-Two Storey,2019,5,"$530,300","$573,300"
38 WATERBURY DR,10006329600,TS-Two Storey,2020,8,"$710,000","$741,200"
51 WATERBURY DR,10006316600,TS-Two Storey,2019,8,"$865,000","$934,200"
6 WELLESLEY CRT,10000192400,TS-Two Storey,2019,9,"$680,000","$733,700"
18 WELLESLEY CRT,10000193000,TS-Two Storey,2020,12,"$720,000","$733,000"
22 WESTCHESTER DR,10000261400,TO-Two/One Storey,2019,12,"$485,000","$522,300"
47 WESTCHESTER DR,10000268600,TS-Two Storey,2020,12,"$587,000","$597,600"
82 WESTCHESTER DR,10000258400,TS-Two Storey,2021,1,"$580,000","$587,000"
89 WESTCHESTER DR,10000267600,TO-Two/One Storey,2019,7,"$453,500","$489,800"
113 WESTCHESTER DR,10000266400,TS-Two Storey,2019,7,"$516,000","$557,300"
138 WESTCHESTER DR,10000255600,TO-Two/One Storey,2021,1,"$490,000","$495,900"
158 WESTCHESTER DR,10000254600,TS-Two Storey,2020,11,"$490,000","$502,300"
170 WESTCHESTER DR,10000254000,TS-Two Storey,2019,9,"$445,000","$480,200"
182 WESTCHESTER DR,10000253400,TS-Two Storey,2020,4,"$537,500","$574,600"
189 WESTCHESTER DR,10000276000,TS-Two Storey,2019,10,"$480,000","$517,400"
201 WESTCHESTER DR,10000275400,TS-Two Storey,2019,10,"$530,000","$571,300"
210 WESTCHESTER DR,10000252000,OS-One Storey,2019,10,"$425,000","$458,200"
19 WETHERSFIELD RD,10000216800,OS-One Storey,2021,1,"$491,000","$496,900"
7 WHIDDEN GATE,10000198000,TO-Two/One Storey,2019,1,"$495,000","$536,100"
11 WHIDDEN GATE,10000197800,TS-Two Storey,2019,6,"$445,000","$481,000"
43 WHIDDEN GATE,10000196200,TS-Two Storey,2019,6,"$430,000","$464,800"
22 WINGATE CRT,10000667600,CO-Cabover,2019,4,"$423,000","$457,700"
34 WINGATE CRT,10000668200,OS-One Storey,2019,9,"$510,000","$550,300"
50 WINGATE CRT,10000669000,OS-One Storey,2020,12,"$407,000","$414,300"
54 WINGATE CRT,10000669200,OS-One Storey,2019,10,"$437,100","$471,200"
60 WOODCOTT PL,10000782000,TS-Two Storey,2021,3,"$551,000","$551,000"
75 WOODCOTT PL,10000775000,OS-One Storey,2019,8,"$460,000","$496,800"
22 WOODINGTON BAY,10000078100,OS-One Storey,2019,7,"$435,000","$469,800"
85 WOODINGTON BAY,10000088100,TS-Two Storey,2019,5,"$507,500","$548,600"
670 CLOUTIER DR,3034157000,OS-One Storey,2019,6,"$690,000","$745,900"
700 CLOUTIER DR,3034151000,OS-One Storey,2020,6,"$691,700","$730,400"
770 CLOUTIER DR,3034269100,OS-One Storey,2019,3,"$665,000","$719,500"
838 CLOUTIER DR,3034286100,OS-One Storey,2019,9,"$450,000","$485,600"
35 STORMONT DR,3034080600,OS-One Storey,2019,11,"$1,100,000","$1,185,800"
40 STORMONT DR,3034083000,TS-Two Storey,2020,9,"$794,900","$824,300"
51 STORMONT DR,3034081400,TS-Two Storey,2019,5,"$677,500","$732,400"
1090 COLBY AVE,3091332900,TS-Two Storey,2019,10,"$447,000","$481,900"
1095 COLBY AVE,3091307500,TS-Two Storey,2021,1,"$585,000","$592,000"
1101 COLBY AVE,3091307300,TS-Two Storey,2020,12,"$500,000","$509,000"
1127 COLBY AVE,3062040500,TS-Two Storey,2019,9,"$475,000","$512,500"
1131 COLBY AVE,3062040600,TS-Two Storey,2020,2,"$590,000","$634,800"
1116 COMDALE AVE,3091337300,TS-Two Storey,2019,2,"$591,000","$640,100"
1132 COMDALE AVE,3091303300,CO-Cabover,2019,7,"$468,000","$505,400"
1147 COMDALE AVE,3091333600,CO-Cabover,2019,3,"$440,000","$476,100"
1151 COMDALE AVE,3091301900,CO-Cabover,2020,10,"$495,000","$510,300"
1227 COMDALE AVE,3091301000,OS-One Storey,2019,6,"$450,000","$486,500"
1255 COMDALE AVE,3091258500,TS-Two Storey,2019,10,"$535,000","$576,700"
1259 COMDALE AVE,3091258600,OS-One Storey,2020,9,"$720,000","$746,600"
1109 FAIRFIELD AVE,3091329800,OS-One Storey,2019,4,"$385,000","$416,600"
1128 FAIRFIELD AVE,3092996960,OS-One Storey,2020,3,"$270,000","$290,500"
1136 FAIRFIELD AVE,3091310500,TS-Two Storey,2019,4,"$595,000","$643,800"
1139 FAIRFIELD AVE,3091328700,OS-One Storey,2019,6,"$449,900","$486,300"
1155 FAIRFIELD AVE,3091328200,TS-Two Storey,2021,3,"$498,000","$498,000"
1250 FAIRFIELD AVE,3091231900,TS-Two Storey,2020,12,"$464,000","$472,400"
7 LANGLEY BAY,3091285300,TS-Two Storey,2019,6,"$491,888","$531,700"
14 LANGLEY BAY,3091289000,TS-Two Storey,2020,10,"$480,000","$494,900"
54 LANGLEY BAY,3091290000,TS-Two Storey,2020,11,"$461,100","$472,600"
77 LANGLEY BAY,3091287000,TS-Two Storey,2020,1,"$444,500","$478,700"
79 LANGLEY BAY,3091287100,CO-Cabover,2020,7,"$475,000","$498,800"
83 LANGLEY BAY,3091287200,OS-One Storey,2020,6,"$427,800","$451,800"
91 LANGLEY BAY,3091287400,CO-Cabover,2019,4,"$475,000","$514,000"
1029 LEE BLVD,3091392700,OS-One Storey,2020,10,"$550,000","$567,100"
1122 LEE BLVD,3062029500,OS-One Storey,2020,8,"$371,100","$387,400"
1202 LEE BLVD,3091613600,OS-One Storey,2019,8,"$460,000","$496,800"
1206 LEE BLVD,3091613500,TS-Two Storey,2020,7,"$530,000","$556,500"
1210 LEE BLVD,3091613400,TS-Two Storey,2020,11,"$567,500","$581,700"
1278 LEE BLVD,3091292000,OS-One Storey,2019,5,"$650,000","$702,700"
1356 LEE BLVD,3091276500,CO-Cabover,2020,11,"$452,000","$463,300"
1392 LEE BLVD,3091275600,CO-Cabover,2019,4,"$462,500","$500,400"
1396 LEE BLVD,3091275500,TS-Two Storey,2020,8,"$533,500","$557,000"
1404 LEE BLVD,3091275300,TS-Two Storey,2020,12,"$550,000","$559,900"
8 RAPHAEL ST,3091292500,TS-Two Storey,2020,6,"$549,900","$580,700"
30 RAPHAEL ST,3091293100,TS-Two Storey,2020,9,"$560,000","$580,700"
52 RAPHAEL ST,3091293500,TS-Two Storey,2019,5,"$707,000","$764,300"
52 RAPHAEL ST,3091293500,TS-Two Storey,2020,9,"$720,000","$746,600"
112 SHORE ST,3091305600,OS-One Storey,2020,8,"$445,112","$464,700"
178 SHORE ST,3091304500,OS-One Storey,2020,1,"$437,500","$471,200"
214 SHORE ST,3091309300,TS-Two Storey,2020,9,"$471,000","$488,400"
234 SHORE ST,3091309900,OS-One Storey,2019,1,"$380,000","$411,500"
3 WAYFIELD DR,3091277000,TS-Two Storey,2020,7,"$540,000","$567,000"
15 WAYFIELD DR,3091277300,OS-One Storey,2019,8,"$420,000","$453,600"
26 WAYFIELD DR,3091284500,TS-Two Storey,2020,9,"$510,000","$528,900"
30 WAYFIELD DR,3091284400,OS-One Storey,2019,7,"$440,000","$475,200"
62 WAYFIELD DR,3091283600,CO-Cabover,2019,7,"$448,888","$484,800"
75 WAYFIELD DR,3091278800,OS-One Storey,2021,3,"$465,000","$465,000"
125 WAYFIELD DR,3091280100,CO-Cabover,2020,12,"$438,000","$445,900"
196 WAYFIELD DR,3091290200,OS-One Storey,2020,7,"$399,900","$419,900"
216 WAYFIELD DR,3091290700,CO-Cabover,2020,10,"$465,000","$479,400"
225 WAYFIELD DR,3091282700,CO-Cabover,2019,10,"$449,000","$484,000"
7 AINTREE CRES,3068222000,TS-Two Storey,2020,10,"$470,000","$484,600"
3 ALANMORE CRT,3066847900,OS-One Storey,2019,7,"$420,000","$453,600"
19 ALANMORE CRT,3066847100,TS-Two Storey,2020,9,"$543,000","$563,100"
6 ALLENDALE DR,3068076900,TS-Two Storey,2020,5,"$419,900","$446,400"
67 ALLENDALE DR,3068068100,TO-Two/One Storey,2019,9,"$450,000","$485,600"
92 ALLENDALE DR,3068072100,TS-Two Storey,2019,8,"$388,000","$419,000"
34 ALMONDEL KEY,3060020100,FL-4 Level Split,2019,7,"$328,000","$354,200"
104 BAIRDMORE BLVD,3066864900,OS-One Storey,2020,8,"$420,000","$438,500"
138 BAIRDMORE BLVD,3066866500,OS-One Storey,2019,7,"$400,100","$432,100"
175 BAIRDMORE BLVD,3068274200,TS-Two Storey,2020,2,"$472,000","$507,900"
203 BAIRDMORE BLVD,3091129000,CO-Cabover,2019,6,"$462,000","$499,400"
266 BAIRDMORE BLVD,3091130700,OS-One Storey,2020,9,"$413,000","$428,300"
349 BAIRDMORE BLVD,3091201100,CO-Cabover,2019,12,"$463,000","$498,700"
382 BAIRDMORE BLVD,3091201900,OS-One Storey,2019,5,"$427,000","$461,600"
504 BAIRDMORE BLVD,3068268600,TS-Two Storey,2020,9,"$450,000","$466,700"
504 BAIRDMORE BLVD,3068268600,TS-Two Storey,2021,3,"$480,000","$480,000"
516 BAIRDMORE BLVD,3068268000,TS-Two Storey,2019,7,"$405,000","$437,400"
555 BAIRDMORE BLVD,3068261000,OS-One Storey,2019,7,"$386,500","$417,400"
572 BAIRDMORE BLVD,3068264800,OS-One Storey,2020,8,"$440,000","$459,400"
608 BAIRDMORE BLVD,3068263000,TS-Two Storey,2019,7,"$415,000","$448,200"
608 BAIRDMORE BLVD,3068263000,TS-Two Storey,2020,9,"$429,000","$444,900"
680 BAIRDMORE BLVD,3068231600,TS-Two Storey,2019,8,"$460,000","$496,800"
684 BAIRDMORE BLVD,3068231400,TS-Two Storey,2019,5,"$465,000","$502,700"
751 BAIRDMORE BLVD,3068207000,OS-One Storey,2020,6,"$365,000","$385,400"
832 BAIRDMORE BLVD,3068108000,OS-One Storey,2020,4,"$355,000","$379,500"
850 BAIRDMORE BLVD,3068107400,BL-Bi-Level,2020,7,"$326,900","$343,200"
863 BAIRDMORE BLVD,3068110700,OS-One Storey,2020,1,"$310,000","$333,900"
867 BAIRDMORE BLVD,3068110900,TS-Two Storey,2020,3,"$320,000","$344,300"
892 BAIRDMORE BLVD,3068106000,OS-One Storey,2019,10,"$319,500","$344,400"
1001 BAIRDMORE BLVD,3060081700,BL-Bi-Level,2020,7,"$311,000","$326,600"
96 BEAUFORT CRES,3068256400,OS-One Storey,2019,9,"$409,000","$441,300"
3 BERNFIELD BAY,3068219600,TS-Two Storey,2019,9,"$428,000","$461,800"
11 BERNFIELD BAY,3068219200,TS-Two Storey,2019,5,"$459,000","$496,200"
24 BERNFIELD BAY,3068227000,OS-One Storey,2019,11,"$438,000","$472,200"
92 BERNFIELD BAY,3068221200,OS-One Storey,2019,5,"$433,000","$468,100"
123 BERNFIELD BAY,3068212800,TS-Two Storey,2019,5,"$449,000","$485,400"
7 BLACKWOOD BAY,3066854300,TS-Two Storey,2019,6,"$441,000","$476,700"
11 BLACKWOOD BAY,3066854100,TS-Two Storey,2019,8,"$454,000","$490,300"
79 BLACKWOOD BAY,3066850700,OS-One Storey,2020,1,"$373,000","$401,700"
115 BLACKWOOD BAY,3066848900,OS-One Storey,2020,10,"$443,000","$456,700"
19 BRAESIDE PL,3060092800,TS-Two Storey,2020,9,"$395,000","$409,600"
27 BRAESIDE PL,3060093200,TS-Two Storey,2019,6,"$395,000","$427,000"
30 BRAINERD COVE,3068257400,OS-One Storey,2019,8,"$423,900","$457,800"
7 BRANSON CRES,3068245400,OS-One Storey,2020,10,"$408,000","$420,600"
42 BRANSON CRES,3068249400,OS-One Storey,2019,10,"$385,000","$415,000"
61 BRANSON CRES,3068240800,OS-One Storey,2020,1,"$360,000","$387,700"
65 BRANSON CRES,3068240600,OS-One Storey,2019,10,"$379,500","$409,100"
69 BRANSON CRES,3068240400,TS-Two Storey,2020,9,"$385,000","$399,200"
139 BRANSON CRES,3068236800,OS-One Storey,2019,12,"$407,000","$438,300"
155 BRANSON CRES,3068236000,TS-Two Storey,2019,12,"$430,000","$463,100"
3 BRENTLAWN BLVD,3068039200,FL-4 Level Split,2019,7,"$427,500","$461,700"
7 BRENTLAWN BLVD,3068039000,OS-One Storey,2019,5,"$375,000","$405,400"
11 BRENTLAWN BLVD,3068038800,OS-One Storey,2020,8,"$386,000","$403,000"
23 BRENTLAWN BLVD,3068038200,OS-One Storey,2020,12,"$430,000","$437,700"
47 BRENTLAWN BLVD,3068037000,OS-One Storey,2020,6,"$350,000","$369,600"
51 BRENTLAWN BLVD,3068036800,OS-One Storey,2019,8,"$420,000","$453,600"
66 BRENTLAWN BLVD,3068027600,TS-Two Storey,2019,7,"$415,000","$448,200"
79 BRENTLAWN BLVD,3068035400,OS-One Storey,2020,12,"$402,500","$409,700"
90 BRENTLAWN BLVD,3068031400,TS-Two Storey,2019,5,"$435,000","$470,200"
145 BRENTLAWN BLVD,3068182600,FL-4 Level Split,2020,3,"$374,000","$402,400"
149 BRENTLAWN BLVD,3068182800,FL-4 Level Split,2019,9,"$405,000","$437,000"
181 BRENTLAWN BLVD,3060024300,OS-One Storey,2019,9,"$400,000","$431,600"
197 BRENTLAWN BLVD,3060025500,TS-Two Storey,2020,7,"$329,900","$346,400"
42 BRIARLYNN RD,3091144300,CO-Cabover,2020,9,"$502,500","$521,100"
67 BRIARLYNN RD,3091142000,OS-One Storey,2020,10,"$442,000","$455,700"
83 BRIARLYNN RD,3091167000,CO-Cabover,2020,9,"$454,000","$470,800"
31 BURNHILL BAY,3068160500,FL-4 Level Split,2019,9,"$425,000","$458,600"
71 BURNHILL BAY,3068158500,TS-Two Storey,2019,12,"$580,000","$624,700"
36 CALDER BAY,3068138200,OS-One Storey,2020,9,"$405,000","$420,000"
47 CALDER BAY,3068131200,BL-Bi-Level,2020,9,"$413,000","$428,300"
39 CALDERWOOD BAY,3091135200,CO-Cabover,2020,4,"$470,000","$502,400"
58 CALDERWOOD BAY,3091132900,OS-One Storey,2020,8,"$450,000","$469,800"
79 CALDERWOOD BAY,3091134200,CO-Cabover,2019,12,"$500,500","$539,000"
108 CALDERWOOD BAY,3091131700,OS-One Storey,2020,4,"$460,000","$491,700"
115 CALDERWOOD BAY,3091133300,TS-Two Storey,2020,8,"$600,000","$626,400"
127 CALDERWOOD BAY,3091133000,OS-One Storey,2019,10,"$427,500","$460,800"
3 CEDAR RIDGE COVE,3068214600,TS-Two Storey,2019,8,"$445,000","$480,600"
11 CEDAR RIDGE COVE,3068214200,BL-Bi-Level,2020,1,"$345,000","$371,600"
14 CHALDECOTT COVE,3060014100,FL-4 Level Split,2019,6,"$365,000","$394,600"
54 CHALDECOTT COVE,3060017100,OS-One Storey,2020,8,"$348,400","$363,700"
111 COLEBROOK DR,3068009500,OS-One Storey,2020,10,"$430,700","$444,100"
112 COLEBROOK DR,3068013300,OS-One Storey,2021,3,"$440,000","$440,000"
116 COLEBROOK DR,3068013100,TS-Two Storey,2020,5,"$487,500","$518,200"
143 COLEBROOK DR,3068007900,BL-Bi-Level,2019,2,"$380,100","$411,600"
35 COLWICK COVE,3068135800,TO-Two/One Storey,2019,12,"$419,000","$451,300"
7 CRAIGMOHR DR,3091177300,CO-Cabover,2020,3,"$483,000","$519,700"
23 CRAIGMOHR DR,3091176900,CO-Cabover,2020,12,"$480,000","$488,600"
46 CRAIGMOHR DR,3091177500,TS-Two Storey,2020,2,"$418,000","$449,800"
56 CRAIGMOHR DR,3091247200,CO-Cabover,2020,7,"$470,000","$493,500"
99 CRAIGMOHR DR,3091242100,CO-Cabover,2020,12,"$455,000","$463,200"
100 CRAIGMOHR DR,3091246100,TS-Two Storey,2019,7,"$490,000","$529,200"
107 CRAIGMOHR DR,3091241900,TS-Two Storey,2019,10,"$450,000","$485,100"
139 CRAIGMOHR DR,3091241100,CO-Cabover,2019,12,"$456,000","$491,100"
146 CRAIGMOHR DR,3091245400,TS-Two Storey,2020,11,"$449,900","$461,100"
158 CRAIGMOHR DR,3091245100,CO-Cabover,2020,7,"$440,000","$462,000"
163 CRAIGMOHR DR,3091240500,TS-Two Storey,2019,1,"$438,000","$474,400"
195 CRAIGMOHR DR,3091239700,OS-One Storey,2019,8,"$390,000","$421,200"
223 CRAIGMOHR DR,3091239000,CO-Cabover,2020,11,"$422,500","$433,100"
23 CUNARD PL,3068140600,FL-4 Level Split,2019,3,"$370,000","$400,300"
47 DALEMORE LANE,3068273200,CO-Cabover,2020,9,"$462,000","$479,100"
59 DALEMORE LANE,3068272600,CO-Cabover,2019,7,"$460,000","$496,800"
82 DALEMORE LANE,3068019500,CO-Cabover,2019,10,"$458,888","$494,700"
86 DALEMORE LANE,3068019300,OS-One Storey,2021,3,"$478,000","$478,000"
87 DALEMORE LANE,3068017100,CO-Cabover,2020,11,"$427,000","$437,700"
23 DENMAN CRES,3068179400,OS-One Storey,2020,11,"$430,000","$440,800"
15 FAIRBROOK COVE,3068093100,TS-Two Storey,2019,2,"$425,000","$460,300"
3 FAIRLAND COVE,3068195200,TS-Two Storey,2020,9,"$451,600","$468,300"
15 FAIRLAND COVE,3068194600,TS-Two Storey,2020,7,"$388,000","$407,400"
11 FENWICK PL,3091196300,CO-Cabover,2019,5,"$475,000","$513,500"
3 FIRBRIDGE CRES,3066860300,OS-One Storey,2020,11,"$425,000","$435,600"
23 FIRBRIDGE CRES,3066859300,OS-One Storey,2019,9,"$387,000","$417,600"
35 FIRBRIDGE CRES,3066858700,TS-Two Storey,2020,8,"$420,000","$438,500"
47 FIRBRIDGE CRES,3066858100,OS-One Storey,2020,10,"$442,000","$455,700"
79 FIRBRIDGE CRES,3066856500,CO-Cabover,2020,5,"$440,000","$467,700"
10 GLENBROOK CRES,3068019800,TS-Two Storey,2020,8,"$442,500","$462,000"
14 GLENBROOK CRES,3068019600,FL-4 Level Split,2020,7,"$370,000","$388,500"
27 GROVELAND BAY,3068096700,TO-Two/One Storey,2019,7,"$458,000","$494,600"
35 GROVELAND BAY,3068096300,OS-One Storey,2020,10,"$408,000","$420,600"
18 HARBOUR BAY,3060042100,TS-Two Storey,2020,11,"$509,000","$521,700"
33 HAWSTEAD RD,3068081500,TS-Two Storey,2020,11,"$414,000","$424,400"
41 HAWSTEAD RD,3068081900,OS-One Storey,2020,5,"$429,900","$457,000"
62 HAWSTEAD RD,3068079900,OS-One Storey,2020,8,"$405,000","$422,800"
74 HAWSTEAD RD,3068080500,TS-Two Storey,2019,7,"$499,000","$538,900"
90 HAWSTEAD RD,3068265800,TS-Two Storey,2019,9,"$475,000","$512,500"
7 HAZEL PARK DR,3068087300,TS-Two Storey,2020,11,"$440,000","$451,000"
15 HAZEL PARK DR,3068086900,OS-One Storey,2019,10,"$430,200","$463,800"
22 HAZEL PARK DR,3068083500,OS-One Storey,2019,2,"$405,000","$438,600"
23 HAZEL PARK DR,3068086500,TS-Two Storey,2019,8,"$439,000","$474,100"
23 HAZEL PARK DR,3068086500,TS-Two Storey,2020,2,"$435,000","$468,100"
59 HAZEL PARK DR,3068084700,OS-One Storey,2019,8,"$410,000","$442,800"
2 HILLMARTIN DR,3091123500,BL-Bi-Level,2019,10,"$380,000","$409,600"
10 HILLMARTIN DR,3091123700,BL-Bi-Level,2019,11,"$385,000","$415,000"
149 HILLMARTIN DR,3068122600,FL-4 Level Split,2019,11,"$420,000","$452,800"
23 ISLEVIEW PL,3060119000,OS-One Storey,2019,3,"$363,000","$392,800"
31 ISLEVIEW PL,3060118600,OS-One Storey,2020,12,"$408,000","$415,300"
11 KENDALE DR,3068155900,TS-Two Storey,2019,8,"$480,000","$518,400"
19 KENDALE DR,3068155500,TS-Two Storey,2019,9,"$455,000","$490,900"
56 KENDALE DR,3068163900,TS-Two Storey,2019,7,"$455,000","$491,400"
