Property Address,Roll Number,Building Type,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
225 RUTLAND ST,7041075000,OS-ONE STOREY,2016,6,"$187,000","$193,000"
238 RUTLAND ST,7041049000,O3-ONE & 3/4 STOREY,2016,6,"$219,900","$226,900"
244 RUTLAND ST,7041052000,OS-ONE STOREY,2017,8,"$116,000","$117,300"
245 RUTLAND ST,7041082000,OS-ONE STOREY,2017,12,"$230,000","$231,200"
252 RUTLAND ST,7041056000,OS-ONE STOREY,2017,9,"$148,000","$149,300"
253 RUTLAND ST,7041084000,OS-ONE STOREY,2017,8,"$241,500","$244,200"
254 RUTLAND ST,7041057000,TS-TWO STOREY,2017,2,"$185,500","$189,200"
262 RUTLAND ST,7569136210,TS-TWO STOREY,2016,8,"$299,900","$308,600"
268 RUTLAND ST,7041160000,OS-ONE STOREY,2016,2,"$182,000","$188,900"
280 RUTLAND ST,7041166000,BL-BI-LEVEL,2016,5,"$250,000","$258,300"
326 RUTLAND ST,7041185000,OS-ONE STOREY,2017,9,"$120,000","$121,100"
330 RUTLAND ST,7041187000,OS-ONE STOREY,2017,3,"$102,500","$104,300"
333 RUTLAND ST,7041215000,OH-ONE & 1/2 STOREY,2017,1,"$263,000","$268,500"
349 RUTLAND ST,7041350000,OS-ONE STOREY,2016,12,"$232,000","$237,300"
351 RUTLAND ST,7041351000,OS-ONE STOREY,2017,7,"$187,500","$189,800"
353 RUTLAND ST,7041352000,OS-ONE STOREY,2016,12,"$247,000","$252,700"
374 RUTLAND ST,7041323900,BL-BI-LEVEL,2017,11,"$290,000","$291,700"
384 RUTLAND ST,7041327000,OH-ONE & 1/2 STOREY,2016,12,"$187,000","$191,300"
388 RUTLAND ST,7041329000,OH-ONE & 1/2 STOREY,2017,3,"$159,000","$161,900"
395 RUTLAND ST,7041364000,OS-ONE STOREY,2017,9,"$177,000","$178,600"
427 RUTLAND ST,7041373000,OH-ONE & 1/2 STOREY,2017,11,"$225,000","$226,400"
428 RUTLAND ST,7569135520,BL-BI-LEVEL,2016,11,"$255,000","$261,100"
429 RUTLAND ST,7569135270,BL-BI-LEVEL,2016,11,"$258,000","$264,200"
430 RUTLAND ST,7569135525,OS-ONE STOREY,2016,6,"$150,000","$154,800"
431 RUTLAND ST,7569135275,BL-BI-LEVEL,2017,12,"$257,000","$258,300"
432 RUTLAND ST,7569134410,BL-BI-LEVEL,2016,11,"$271,900","$278,400"
436 RUTLAND ST,7569134420,BL-BI-LEVEL,2017,4,"$260,000","$264,400"
1772 ASSINIBOINE AVE,7021768000,TS-TWO STOREY,2016,6,"$475,000","$490,200"
1811 ASSINIBOINE AVE,7021311000,OH-ONE & 1/2 STOREY,2016,11,"$395,000","$404,500"
155 BOURKEVALE DR,7021274000,OH-ONE & 1/2 STOREY,2018,2,"$285,000","$285,600"
161 BOURKEVALE DR,7021273000,OH-ONE & 1/2 STOREY,2017,7,"$385,000","$389,600"
130 CAVELL DR,7021687000,OS-ONE STOREY,2016,4,"$285,000","$295,000"
135 CAVELL DR,7021727000,OS-ONE STOREY,2017,9,"$250,000","$252,300"
140 CAVELL DR,7021688000,TS-TWO STOREY,2017,5,"$386,150","$391,900"
151 CAVELL DR,7021723000,OH-ONE & 1/2 STOREY,2018,1,"$230,000","$230,700"
166 CAVELL DR,7021697000,OH-ONE & 1/2 STOREY,2016,11,"$270,000","$276,500"
122 COLLEGIATE ST,7020191000,OS-ONE STOREY,2016,5,"$180,100","$186,000"
128 COLLEGIATE ST,7020188000,OH-ONE & 1/2 STOREY,2016,6,"$216,000","$222,900"
134 COLLEGIATE ST,7020185000,OH-ONE & 1/2 STOREY,2017,8,"$192,000","$194,100"
138 COLLEGIATE ST,7020183000,OH-ONE & 1/2 STOREY,2016,8,"$184,500","$189,900"
151 COLLEGIATE ST,7020136000,O3-ONE & 3/4 STOREY,2017,10,"$195,000","$196,600"
155 COLLEGIATE ST,7020138000,OH-ONE & 1/2 STOREY,2016,7,"$210,000","$216,300"
156 COLLEGIATE ST,7020177000,OH-ONE & 1/2 STOREY,2017,10,"$193,000","$194,500"
158 COLLEGIATE ST,7020176000,OH-ONE & 1/2 STOREY,2016,7,"$202,000","$208,100"
161 COLLEGIATE ST,7020140000,OH-ONE & 1/2 STOREY,2016,8,"$165,000","$169,800"
163 COLLEGIATE ST,7020141000,OH-ONE & 1/2 STOREY,2018,3,"$150,000","$150,000"
182 COLLEGIATE ST,7020167000,OH-ONE & 1/2 STOREY,2016,4,"$189,900","$196,500"
186 COLLEGIATE ST,7020165000,O3-ONE & 3/4 STOREY,2017,9,"$240,000","$242,200"
92 DOUGLAS PARK RD,7040415000,TS-TWO STOREY,2016,3,"$687,000","$711,700"
119 DOUGLAS PARK RD,7040426000,OH-ONE & 1/2 STOREY,2017,9,"$380,000","$383,400"
186 DOUGLAS PARK RD,7040393100,OS-ONE STOREY,2016,8,"$424,000","$436,300"
115 FERRY RD,7020201000,OH-ONE & 1/2 STOREY,2017,8,"$255,000","$257,800"
135 FERRY RD,7020208000,TS-TWO STOREY,2017,7,"$320,000","$323,800"
105 GARDEN RD,7001686000,OS-ONE STOREY,2017,8,"$205,000","$207,300"
110 GARDEN RD,7001677000,OH-ONE & 1/2 STOREY,2017,9,"$267,500","$269,900"
113 GARDEN RD,7001690000,OH-ONE & 1/2 STOREY,2017,8,"$277,000","$280,000"
192 LIBRARY PL,7040459000,TS-TWO STOREY,2016,9,"$320,000","$328,600"
194 LIBRARY PL,7040458000,TS-TWO STOREY,2017,11,"$300,000","$301,800"
119 PARKVIEW ST,7020026000,OS-ONE STOREY,2016,12,"$240,000","$245,500"
179 PARKVIEW ST,7020007000,OS-ONE STOREY,2016,10,"$258,900","$265,600"
194 PARKVIEW ST,7020034000,OS-ONE STOREY,2016,5,"$150,000","$155,000"
110 RIVERBEND CRES,7001696000,OS-ONE STOREY,2017,5,"$230,000","$233,500"
118 RIVERBEND CRES,7001692000,OH-ONE & 1/2 STOREY,2016,6,"$285,000","$294,100"
136 RIVERBEND CRES,7001648000,OH-ONE & 1/2 STOREY,2016,10,"$395,000","$405,300"
152 RIVERBEND CRES,7001658000,OH-ONE & 1/2 STOREY,2016,7,"$270,000","$278,100"
152 ROSEBERRY ST,7020110000,O3-ONE & 3/4 STOREY,2017,3,"$170,000","$173,100"
105 WINSTON RD,7000004000,OS-ONE STOREY,2016,7,"$282,000","$290,500"
166 WINSTON RD,7021754000,TS-TWO STOREY,2016,6,"$275,000","$283,800"
224 ALBANY ST,7040068000,OS-ONE STOREY,2016,12,"$192,000","$196,400"
236 ALBANY ST,7040072000,OS-ONE STOREY,2017,4,"$163,000","$165,800"
254 ALBANY ST,7040076600,OS-ONE STOREY,2017,8,"$292,000","$295,200"
258 ALBANY ST,7040076800,TS-TWO STOREY,2017,5,"$310,000","$314,700"
282 ALBANY ST,7040115000,OH-ONE & 1/2 STOREY,2017,10,"$175,000","$176,400"
284 ALBANY ST,7040116000,OH-ONE & 1/2 STOREY,2016,2,"$110,000","$114,200"
292 ALBANY ST,7569136110,BL-BI-LEVEL,2017,6,"$327,250","$331,800"
294 ALBANY ST,7569136115,O3-ONE & 3/4 STOREY,2017,2,"$229,500","$234,100"
320 ALBANY ST,7569136485,OH-ONE & 1/2 STOREY,2017,5,"$225,000","$228,400"
337 ALBANY ST,7040157000,OS-ONE STOREY,2016,7,"$167,000","$172,000"
345 ALBANY ST,7040160500,BL-BI-LEVEL,2016,4,"$225,000","$232,900"
368 ALBANY ST,7040169000,TL-3 LEVEL SPLIT,2016,7,"$230,000","$236,900"
372 ALBANY ST,7569134265,TS-TWO STOREY,2016,2,"$274,224.80","$284,600"
372 ALBANY ST,7569134265,TS-TWO STOREY,2017,4,"$291,500","$296,500"
378 ALBANY ST,7040173000,OS-ONE STOREY,2016,10,"$150,000","$153,900"
384 ALBANY ST,7569098700,OH-ONE & 1/2 STOREY,2017,9,"$158,000","$159,400"
402 ALBANY ST,7040180100,OS-ONE STOREY,2016,10,"$165,000","$169,300"
404 ALBANY ST,7040181000,OS-ONE STOREY,2016,9,"$136,000","$139,700"
408 ALBANY ST,7040182000,O3-ONE & 3/4 STOREY,2017,11,"$227,500","$228,900"
415 ALBANY ST,7569049700,OS-ONE STOREY,2017,11,"$232,000","$233,400"
423 ALBANY ST,7569110300,TS-TWO STOREY,2016,6,"$310,000","$319,900"
429 ALBANY ST,7040219000,OS-ONE STOREY,2016,3,"$304,000","$314,900"
449 ALBANY ST,7040225000,OH-ONE & 1/2 STOREY,2016,2,"$187,900","$195,000"
215 BELVIDERE ST,7051410000,OH-ONE & 1/2 STOREY,2016,10,"$284,500","$291,900"
217 BELVIDERE ST,7051411000,TS-TWO STOREY,2017,11,"$317,000","$318,900"
250 BELVIDERE ST,7051386000,OS-ONE STOREY,2016,7,"$237,000","$244,100"
251 BELVIDERE ST,7051519000,OS-ONE STOREY,2016,1,"$225,000","$234,000"
254 BELVIDERE ST,7051387000,TH-TWO & 1/2 STOREY,2017,2,"$264,000","$269,300"
278 BELVIDERE ST,7051393000,OH-ONE & 1/2 STOREY,2016,7,"$285,000","$293,600"
283 BELVIDERE ST,7051527000,TS-TWO STOREY,2016,10,"$280,000","$287,300"
290 BELVIDERE ST,7051396000,OH-ONE & 1/2 STOREY,2017,7,"$283,000","$286,400"
294 BELVIDERE ST,7051397000,OS-ONE STOREY,2016,7,"$250,400","$257,900"
319 BELVIDERE ST,7051773000,OH-ONE & 1/2 STOREY,2017,6,"$260,000","$263,600"
335 BELVIDERE ST,7051777000,OH-ONE & 1/2 STOREY,2016,7,"$255,900","$263,600"
338 BELVIDERE ST,7051758000,OH-ONE & 1/2 STOREY,2018,2,"$300,000","$300,600"
339 BELVIDERE ST,7051778000,OH-ONE & 1/2 STOREY,2017,3,"$280,000","$285,000"
394 BELVIDERE ST,7051772000,OH-ONE & 1/2 STOREY,2017,10,"$186,000","$187,500"
396 BELVIDERE ST,7051962000,OH-ONE & 1/2 STOREY,2018,1,"$240,000","$240,700"
214 CONWAY ST,7050041000,OH-ONE & 1/2 STOREY,2016,7,"$302,000","$311,100"
230 CONWAY ST,7050045000,OH-ONE & 1/2 STOREY,2016,6,"$265,000","$273,500"
237 CONWAY ST,7050067000,OS-ONE STOREY,2016,10,"$285,250","$292,700"
238 CONWAY ST,7050047000,OH-ONE & 1/2 STOREY,2016,7,"$304,150","$313,300"
269 CONWAY ST,7050145000,OS-ONE STOREY,2017,7,"$210,000","$212,500"
276 CONWAY ST,7050127000,OH-ONE & 1/2 STOREY,2016,8,"$255,900","$263,300"
301 CONWAY ST,7050153000,OS-ONE STOREY,2016,12,"$240,000","$245,500"
355 CONWAY ST,7050306000,TS-TWO STOREY,2016,11,"$279,000","$285,700"
355 CONWAY ST,7050306000,TS-TWO STOREY,2017,12,"$265,000","$266,300"
380 CONWAY ST,7050292000,OH-ONE & 1/2 STOREY,2016,6,"$258,000","$266,300"
415 CONWAY ST,7050321000,OH-ONE & 1/2 STOREY,2016,11,"$235,777","$241,400"
208 DUFFIELD ST,7050116000,O3-ONE & 3/4 STOREY,2016,6,"$231,000","$238,400"
214 DUFFIELD ST,7050119000,OH-ONE & 1/2 STOREY,2016,8,"$245,000","$252,100"
216 DUFFIELD ST,7050120000,O3-ONE & 3/4 STOREY,2017,6,"$205,000","$207,900"
216 DUFFIELD ST,7050120000,O3-ONE & 3/4 STOREY,2017,11,"$342,000","$344,100"
236 DUFFIELD ST,7050121000,OH-ONE & 1/2 STOREY,2017,7,"$300,000","$303,600"
242 DUFFIELD ST,7050122000,OH-ONE & 1/2 STOREY,2016,8,"$279,000","$287,100"
259 DUFFIELD ST,7050225000,OS-ONE STOREY,2016,7,"$192,000","$197,800"
264 DUFFIELD ST,7050208000,OS-ONE STOREY,2017,7,"$265,000","$268,200"
267 DUFFIELD ST,7050228000,OH-ONE & 1/2 STOREY,2017,8,"$410,000","$414,500"
275 DUFFIELD ST,7050229000,TS-TWO STOREY,2017,12,"$330,000","$331,700"
351 DUFFIELD ST,7050371000,OH-ONE & 1/2 STOREY,2017,3,"$238,000","$242,300"
371 DUFFIELD ST,7050376000,OH-ONE & 1/2 STOREY,2016,8,"$285,000","$293,300"
407 DUFFIELD ST,7050385000,OH-ONE & 1/2 STOREY,2016,8,"$243,000","$250,000"
257 GUILDFORD ST,7050267000,OH-ONE & 1/2 STOREY,2016,7,"$299,900","$308,900"
281 GUILDFORD ST,7050273000,OH-ONE & 1/2 STOREY,2017,6,"$267,000","$270,700"
296 GUILDFORD ST,7050256000,TS-TWO STOREY,2017,11,"$350,000","$352,100"
301 GUILDFORD ST,7050278000,OS-ONE STOREY,2016,7,"$207,000","$213,200"
309 GUILDFORD ST,7050280000,OH-ONE & 1/2 STOREY,2017,3,"$265,000","$269,800"
313 GUILDFORD ST,7050281000,TS-TWO STOREY,2017,10,"$332,500","$335,200"
373 GUILDFORD ST,7050420000,OH-ONE & 1/2 STOREY,2017,11,"$258,900","$260,500"
217 LINWOOD ST,7055173000,OH-ONE & 1/2 STOREY,2016,10,"$292,000","$299,600"
311 LINWOOD ST,7055194000,O3-ONE & 3/4 STOREY,2017,2,"$295,000","$300,900"
318 LINWOOD ST,7055214000,OH-ONE & 1/2 STOREY,2016,7,"$302,000","$311,100"
398 LINWOOD ST,7055235000,OS-ONE STOREY,2016,10,"$205,000","$210,300"
402 LINWOOD ST,7055236000,OS-ONE STOREY,2017,7,"$295,000","$298,500"
406 LINWOOD ST,7055237000,OS-ONE STOREY,2016,10,"$226,288","$232,200"
407 LINWOOD ST,7055275000,OS-ONE STOREY,2017,9,"$299,900","$302,600"
411 LINWOOD ST,7055276000,OS-ONE STOREY,2017,2,"$275,000","$280,500"
435 LINWOOD ST,7055282000,OS-ONE STOREY,2017,7,"$262,000","$265,100"
442 LINWOOD ST,7055246000,OS-ONE STOREY,2016,7,"$259,900","$267,700"
384 LYLE ST,7055315000,OH-ONE & 1/2 STOREY,2017,4,"$275,000","$279,700"
387 LYLE ST,7055326000,OH-ONE & 1/2 STOREY,2016,12,"$270,000","$276,200"
391 LYLE ST,7055327000,OS-ONE STOREY,2017,12,"$254,000","$255,300"
404 LYLE ST,7055310000,OH-ONE & 1/2 STOREY,2017,10,"$280,000","$282,200"
435 LYLE ST,7055338000,OS-ONE STOREY,2017,4,"$249,900","$254,100"
447 LYLE ST,7055341000,OS-ONE STOREY,2016,10,"$240,000","$246,200"
464 LYLE ST,7055295000,OS-ONE STOREY,2016,10,"$242,500","$248,800"
212 MANDEVILLE ST,7051539000,TH-TWO & 1/2 STOREY,2017,8,"$325,000","$328,600"
220 MANDEVILLE ST,7051541000,OS-ONE STOREY,2017,11,"$266,100","$267,700"
237 MANDEVILLE ST,7051579000,OS-ONE STOREY,2017,8,"$295,000","$298,200"
268 MANDEVILLE ST,7051553000,O3-ONE & 3/4 STOREY,2016,12,"$267,000","$273,100"
273 MANDEVILLE ST,7051588000,TS-TWO STOREY,2016,7,"$305,000","$314,200"
276 MANDEVILLE ST,7051555000,OH-ONE & 1/2 STOREY,2017,8,"$299,900","$303,200"
293 MANDEVILLE ST,7051593000,OH-ONE & 1/2 STOREY,2016,6,"$285,000","$294,100"
311 MANDEVILLE ST,7051599000,OS-ONE STOREY,2017,5,"$241,000","$244,600"
348 MANDEVILLE ST,7051795000,O3-ONE & 3/4 STOREY,2016,11,"$233,000","$238,600"
377 MANDEVILLE ST,7051823000,OH-ONE & 1/2 STOREY,2016,2,"$291,000","$302,100"
208 MOORGATE ST,7050075000,OS-ONE STOREY,2016,8,"$224,100","$230,600"
280 MOORGATE ST,7050168000,TS-TWO STOREY,2016,8,"$315,000","$324,100"
297 MOORGATE ST,7050192000,OH-ONE & 1/2 STOREY,2016,12,"$269,000","$275,200"
313 MOORGATE ST,7050196000,OH-ONE & 1/2 STOREY,2016,6,"$255,000","$263,200"
334 MOORGATE ST,7050181000,OH-ONE & 1/2 STOREY,2016,10,"$270,000","$277,000"
338 MOORGATE ST,7050322000,OH-ONE & 1/2 STOREY,2017,8,"$273,500","$276,500"
409 MOORGATE ST,7050589000,OS-ONE STOREY,2017,10,"$253,000","$255,000"
222 OVERDALE ST,7051605000,OS-ONE STOREY,2016,11,"$350,000","$358,400"
273 OVERDALE ST,7051652000,OS-ONE STOREY,2017,8,"$356,295","$360,200"
282 OVERDALE ST,7051620000,TH-TWO & 1/2 STOREY,2016,12,"$315,000","$322,200"
293 OVERDALE ST,7051321000,OH-ONE & 1/2 STOREY,2017,10,"$230,000","$231,800"
357 OVERDALE ST,7051858000,OH-ONE & 1/2 STOREY,2017,12,"$292,000","$293,500"
234 SACKVILLE ST,7040491000,OH-ONE & 1/2 STOREY,2017,9,"$176,000","$177,600"
237 SACKVILLE ST,7040513000,OS-ONE STOREY,2017,12,"$180,000","$180,900"
253 SACKVILLE ST,7040517000,OS-ONE STOREY,2016,7,"$245,000","$252,400"
276 SACKVILLE ST,7040582000,OS-ONE STOREY,2018,1,"$192,500","$193,100"
357 SACKVILLE ST,7040719000,OS-ONE STOREY,2016,9,"$249,000","$255,700"
362 SACKVILLE ST,7040693000,OH-ONE & 1/2 STOREY,2016,7,"$285,000","$293,600"
373 SACKVILLE ST,7040723000,OS-ONE STOREY,2016,12,"$219,900","$225,000"
381 SACKVILLE ST,7040725000,OS-ONE STOREY,2016,4,"$215,000","$222,500"
386 SACKVILLE ST,7040700000,OH-ONE & 1/2 STOREY,2017,9,"$270,000","$272,400"
401 SACKVILLE ST,7040730000,OS-ONE STOREY,2016,6,"$228,500","$235,800"
409 SACKVILLE ST,7040732000,OS-ONE STOREY,2016,2,"$252,500","$262,100"
206 SHARP BLVD,7050505000,OH-ONE & 1/2 STOREY,2017,4,"$225,000","$228,800"
276 SHARP BLVD,7050534000,OH-ONE & 1/2 STOREY,2016,9,"$287,000","$294,700"
289 SHARP BLVD,7050555000,OH-ONE & 1/2 STOREY,2016,6,"$315,000","$325,100"
297 SHARP BLVD,7050557000,OH-ONE & 1/2 STOREY,2017,3,"$285,000","$290,100"
300 SHARP BLVD,7050539000,OH-ONE & 1/2 STOREY,2017,7,"$280,000","$283,400"
305 SHARP BLVD,7050559000,OH-ONE & 1/2 STOREY,2017,8,"$295,000","$298,200"
320 SHARP BLVD,7050544000,OH-ONE & 1/2 STOREY,2016,11,"$269,900","$276,400"
324 SHARP BLVD,7050545000,OH-ONE & 1/2 STOREY,2016,8,"$300,000","$308,700"
302 TRURO ST,7040307000,OS-ONE STOREY,2017,10,"$362,000","$364,900"
307 TRURO ST,7040570000,OS-ONE STOREY,2016,12,"$225,000","$230,200"
322 TRURO ST,7040313000,OS-ONE STOREY,2017,9,"$190,000","$191,700"
330 TRURO ST,7569126600,TS-TWO STOREY,2016,7,"$312,000","$321,400"
346 TRURO ST,7040321000,OS-ONE STOREY,2016,12,"$242,000","$247,600"
354 TRURO ST,7040324000,OS-ONE STOREY,2017,8,"$174,900","$176,800"
360 TRURO ST,7040327000,OS-ONE STOREY,2016,9,"$214,000","$219,800"
364 TRURO ST,7569135345,BL-BI-LEVEL,2016,6,"$303,900","$313,600"
372 TRURO ST,7040332000,BL-BI-LEVEL,2018,1,"$258,000","$258,800"
388 TRURO ST,7040339000,OS-ONE STOREY,2016,1,"$190,000","$197,600"
396 TRURO ST,7040343000,O3-ONE & 3/4 STOREY,2017,2,"$170,000","$173,400"
408 TRURO ST,7040349000,OS-ONE STOREY,2016,5,"$215,000","$222,100"
414 TRURO ST,7040352000,OS-ONE STOREY,2016,9,"$205,000","$210,500"
223 WINCHESTER ST,7051688000,OS-ONE STOREY,2017,5,"$260,000","$263,900"
260 WINCHESTER ST,7051672000,OH-ONE & 1/2 STOREY,2016,12,"$300,000","$306,900"
303 WINCHESTER ST,7051887000,OH-ONE & 1/2 STOREY,2017,7,"$259,950","$263,100"
324 WINCHESTER ST,7051872000,OH-ONE & 1/2 STOREY,2017,12,"$240,000","$241,200"
351 WINCHESTER ST,7051901000,OH-ONE & 1/2 STOREY,2017,10,"$351,750","$354,600"
403 WINCHESTER ST,7052143300,BL-BI-LEVEL,2017,10,"$264,500","$266,600"
461 WINCHESTER ST,7052163000,OS-ONE STOREY,2016,10,"$285,000","$292,400"
215 WOODLAWN ST,7051243000,OH-ONE & 1/2 STOREY,2017,6,"$250,000","$253,500"
267 WOODLAWN ST,7051366000,OS-ONE STOREY,2016,5,"$218,900","$226,100"
274 WOODLAWN ST,7051343000,OS-ONE STOREY,2016,4,"$234,000","$242,200"
327 WOODLAWN ST,7051735000,OH-ONE & 1/2 STOREY,2016,11,"$256,000","$262,100"
350 WOODLAWN ST,7051721000,O3-ONE & 3/4 STOREY,2016,7,"$250,000","$257,500"
2503 ASSINIBOINE CRES,7075400000,OS-ONE STOREY,2017,4,"$318,000","$323,400"
2603 ASSINIBOINE CRES,7070156000,OS-ONE STOREY,2016,10,"$255,000","$261,600"
178 LAKE ST,7070017000,OS-ONE STOREY,2016,7,"$275,500","$283,800"
44 MOUNT ROYAL CRES,7061752000,TS-TWO STOREY,2017,8,"$579,000","$585,400"
122 OLD MILL RD,7075755000,TS-TWO STOREY,2016,6,"$325,000","$335,400"
195 OLD MILL RD,7075794000,FL-4 LEVEL SPLIT,2016,10,"$400,000","$410,400"
200 OLD MILL RD,7075732000,BL-BI-LEVEL,2016,7,"$389,000","$400,700"
2485 PINEWOOD DR,7075456000,O3-ONE & 3/4 STOREY,2017,8,"$350,000","$353,900"
2506 PINEWOOD DR,7075411000,OS-ONE STOREY,2016,9,"$360,000","$369,700"
2509 PINEWOOD DR,7075447000,TS-TWO STOREY,2016,7,"$400,000","$412,000"
2558 PINEWOOD DR,7075426000,OS-ONE STOREY,2016,6,"$410,000","$423,100"
2094 PORTAGE AVE,7051209000,OS-ONE STOREY,2017,1,"$470,000","$479,900"
2214 PORTAGE AVE,7050002000,OH-ONE & 1/2 STOREY,2017,7,"$290,000","$293,500"
2386 PORTAGE AVE,7060592000,OS-ONE STOREY,2016,1,"$557,000","$579,300"
191 THOMPSON DR,7070125000,O3-ONE & 3/4 STOREY,2016,7,"$300,000","$309,000"
180 WINDHAM RD,7070145000,OS-ONE STOREY,2017,11,"$155,100","$156,000"
180 WINDHAM RD,7070145000,OS-ONE STOREY,2017,11,"$200,000","$201,200"
189 WINDHAM RD,7070167000,OS-ONE STOREY,2016,10,"$260,000","$266,800"
213 ALDINE ST,7074000000,OS-ONE STOREY,2016,10,"$245,000","$251,400"
325 ALDINE ST,7074030000,OS-ONE STOREY,2016,10,"$283,325","$290,700"
329 ALDINE ST,7073983000,OS-ONE STOREY,2017,12,"$289,900","$291,300"
363 ALDINE ST,7073991500,TS-TWO STOREY,2017,7,"$260,000","$263,100"
372 ALDINE ST,7074037000,OS-ONE STOREY,2017,12,"$255,000","$256,300"
379 ALDINE ST,7074040000,OS-ONE STOREY,2017,1,"$250,000","$255,300"
439 ALDINE ST,7074090000,OS-ONE STOREY,2017,6,"$262,000","$265,700"
444 ALDINE ST,7074066000,TL-3 LEVEL SPLIT,2016,9,"$275,000","$282,400"
448 ALDINE ST,7074065000,TS-TWO STOREY,2017,9,"$320,000","$322,900"
45 ATHLONE DR,7071583000,OS-ONE STOREY,2017,2,"$330,000","$336,600"
55 ATHLONE DR,7071588000,OS-ONE STOREY,2016,10,"$355,000","$364,200"
57 ATHLONE DR,7071589000,TS-TWO STOREY,2017,8,"$351,000","$354,900"
62 ATHLONE DR,7071567000,OS-ONE STOREY,2018,1,"$315,000","$315,900"
64 ATHLONE DR,7071566000,TO-TWO/ONE STOREY,2016,12,"$296,000","$302,800"
69 ATHLONE DR,7071595500,TL-3 LEVEL SPLIT,2016,12,"$299,900","$306,800"
103 ATHLONE DR,7071610000,FL-4 LEVEL SPLIT,2016,8,"$347,000","$357,100"
129 ATHLONE DR,7071466000,TS-TWO STOREY,2016,6,"$320,000","$330,200"
146 ATHLONE DR,7071498000,FL-4 LEVEL SPLIT,2016,9,"$365,000","$374,900"
197 ATHLONE DR,7071402000,OS-ONE STOREY,2016,3,"$351,000","$363,600"
275 BOOTH DR,7071670000,FL-4 LEVEL SPLIT,2017,3,"$300,000","$305,400"
295 BOOTH DR,7071675000,OS-ONE STOREY,2016,6,"$346,000","$357,100"
411 BOOTH DR,7071382000,TS-TWO STOREY,2016,6,"$365,000","$376,700"
582 BRUCE AVE,7071654000,OS-ONE STOREY,2018,2,"$325,000","$325,700"
617 BRUCE AVE,7071546000,BL-BI-LEVEL,2018,3,"$282,000","$282,000"
106 EMERALD GROVE DR,7080055000,TS-TWO STOREY,2017,3,"$355,000","$361,400"
236 HARCOURT ST,7072681000,OS-ONE STOREY,2016,8,"$329,900","$339,500"
257 HARCOURT ST,7075931000,OS-ONE STOREY,2017,9,"$275,000","$277,500"
276 HARCOURT ST,7072701000,OH-ONE & 1/2 STOREY,2016,6,"$215,000","$221,900"
295 HARCOURT ST,7076051000,OS-ONE STOREY,2018,2,"$213,000","$213,400"
320 HARCOURT ST,7072723000,OH-ONE & 1/2 STOREY,2017,10,"$249,900","$251,900"
326 HARCOURT ST,7072727000,OS-ONE STOREY,2017,8,"$360,000","$364,000"
336 HARCOURT ST,7072735500,OS-ONE STOREY,2016,12,"$281,000","$287,500"
355 HARCOURT ST,7076107000,O3-ONE & 3/4 STOREY,2017,5,"$250,000","$253,800"
374 HARCOURT ST,7071634000,OS-ONE STOREY,2017,8,"$427,650","$432,400"
489 LODGE AVE,7073587000,OS-ONE STOREY,2016,9,"$270,000","$277,300"
573 LODGE AVE,7072698500,OS-ONE STOREY,2017,8,"$318,000","$321,500"
24 MEADOWLARK PL,7071429000,TS-TWO STOREY,2017,3,"$425,000","$432,700"
282 MORAY ST,7075820000,OS-ONE STOREY,2016,5,"$321,000","$331,600"
306 MORAY ST,7075827000,OS-ONE STOREY,2018,2,"$336,000","$336,700"
322 MORAY ST,7569071300,OS-ONE STOREY,2016,9,"$299,444","$307,500"
374 MORAY ST,7075868000,TL-3 LEVEL SPLIT,2017,8,"$260,000","$262,900"
398 MORAY ST,7075872000,OS-ONE STOREY,2016,8,"$285,000","$293,300"
416 MORAY ST,7075875000,TS-TWO STOREY,2017,8,"$340,000","$343,700"
424 MORAY ST,7075878000,OS-ONE STOREY,2016,11,"$315,000","$322,600"
2380 NESS AVE,7074103000,OS-ONE STOREY,2016,4,"$245,000","$253,600"
2394 NESS AVE,7073680000,OH-ONE & 1/2 STOREY,2017,7,"$261,000","$264,100"
2682 NESS AVE,7076150000,OS-ONE STOREY,2017,7,"$272,000","$275,300"
2806 NESS AVE,7071459400,FL-4 LEVEL SPLIT,2017,11,"$185,000","$186,100"
2838 NESS AVE,7071453400,TS-TWO STOREY,2017,8,"$230,000","$232,500"
2848 NESS AVE,7071451200,FL-4 LEVEL SPLIT,2017,9,"$235,000","$237,100"
2866 NESS AVE,7071447000,TS-TWO STOREY,2017,2,"$233,000","$237,700"
2872 NESS AVE,7071446500,OS-ONE STOREY,2017,12,"$239,900","$241,100"
216 NIGHTINGALE RD,7075901000,OS-ONE STOREY,2016,2,"$265,000","$275,100"
216 NIGHTINGALE RD,7075901000,OS-ONE STOREY,2016,5,"$315,000","$325,400"
335 NIGHTINGALE RD,7076006000,FL-4 LEVEL SPLIT,2018,3,"$350,000","$350,000"
351 NIGHTINGALE RD,7076012000,OS-ONE STOREY,2016,4,"$300,000","$310,500"
358 NIGHTINGALE RD,7076064000,OS-ONE STOREY,2017,6,"$335,000","$339,700"
378 NIGHTINGALE RD,7076115000,TS-TWO STOREY,2016,7,"$320,000","$329,600"
7 PRAIRIE VIEW RD,7080085000,OS-ONE STOREY,2016,7,"$331,000","$340,900"
67 PRAIRIE VIEW RD,7080100000,TS-TWO STOREY,2017,8,"$670,000","$677,400"
