Property Address,Roll Number,Building Type,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
24 JULIA RD,8020948400,BL-BI-LEVEL,2017,6,"$395,000","$401,700"
32 JULIA RD,8020948600,OS-ONE STOREY,2016,3,"$345,000","$360,500"
44 JULIA RD,8020948900,TS-TWO STOREY,2017,7,"$402,500","$408,500"
59 JULIA RD,8020946100,BL-BI-LEVEL,2016,6,"$373,000","$387,900"
91 JULIA RD,8020946900,TS-TWO STOREY,2016,8,"$380,900","$394,600"
106 JULIA RD,8020963000,BL-BI-LEVEL,2017,10,"$424,900","$428,700"
111 JULIA RD,8020947400,OS-ONE STOREY,2017,6,"$375,000","$381,400"
12 KEELEGATE PL,8007584200,TS-TWO STOREY,2017,8,"$442,500","$448,300"
44 KEELEGATE PL,8007582600,TS-TWO STOREY,2016,10,"$450,000","$464,400"
52 KEELEGATE PL,8007582200,TS-TWO STOREY,2016,9,"$490,000","$506,700"
3 KENNINGTON BAY,8007849000,OS-ONE STOREY,2018,3,"$330,000","$330,000"
143 KENNINGTON BAY,8007853400,BL-BI-LEVEL,2016,11,"$281,000","$289,400"
179 KENNINGTON BAY,8007855200,OS-ONE STOREY,2017,3,"$275,000","$281,300"
56 LANYON DR,8008336400,OS-ONE STOREY,2017,5,"$380,000","$387,200"
19 LYONSGATE COVE,8021036700,TS-TWO STOREY,2016,8,"$465,000","$481,700"
2 MANOR HAVEN DR,8007872800,TS-TWO STOREY,2017,8,"$460,000","$466,000"
39 MANOR HAVEN DR,8007871400,TS-TWO STOREY,2018,1,"$450,000","$451,800"
46 MANOR HAVEN DR,8007874000,TS-TWO STOREY,2017,8,"$409,888","$415,200"
59 MANOR HAVEN DR,8007872400,TS-TWO STOREY,2016,4,"$415,000","$433,300"
59 MANOR HAVEN DR,8007872400,TS-TWO STOREY,2017,4,"$425,000","$433,900"
68 MARINUS PL,8006674400,OS-ONE STOREY,2017,7,"$402,500","$408,500"
80 MARINUS PL,8006675000,OS-ONE STOREY,2017,8,"$369,900","$374,700"
112 MARINUS PL,8006676600,OS-ONE STOREY,2017,6,"$280,000","$284,800"
120 MARINUS PL,8006677000,OS-ONE STOREY,2016,9,"$292,000","$301,900"
26 MUNN RD,8008074600,BL-BI-LEVEL,2017,6,"$280,000","$284,800"
324 NOVAVISTA DR,8007732600,OS-ONE STOREY,2016,7,"$245,000","$254,300"
360 NOVAVISTA DR,8007733500,BL-BI-LEVEL,2016,2,"$268,000","$280,600"
424 NOVAVISTA DR,8006671200,BL-BI-LEVEL,2017,6,"$297,900","$303,000"
436 NOVAVISTA DR,8006681200,OS-ONE STOREY,2016,5,"$307,000","$319,900"
474 NOVAVISTA DR,8005433700,BL-BI-LEVEL,2016,8,"$263,000","$272,500"
490 NOVAVISTA DR,8005434500,BL-BI-LEVEL,2016,7,"$260,000","$269,900"
514 NOVAVISTA DR,8005435700,OS-ONE STOREY,2016,8,"$300,000","$310,800"
628 NOVAVISTA DR,8007835200,TS-TWO STOREY,2017,9,"$327,000","$330,600"
636 NOVAVISTA DR,8007835600,TS-TWO STOREY,2016,2,"$288,750","$302,300"
656 NOVAVISTA DR,8007836600,FL-4 LEVEL SPLIT,2017,11,"$346,000","$348,800"
676 NOVAVISTA DR,8007837600,TS-TWO STOREY,2017,7,"$327,000","$331,900"
698 NOVAVISTA DR,8007830400,BL-BI-LEVEL,2017,9,"$271,000","$274,000"
3 PELHAM RD,8008267400,OS-ONE STOREY,2017,8,"$404,900","$410,200"
11 PELHAM RD,8008267800,TO-TWO/ONE STOREY,2017,8,"$431,000","$436,600"
2 PENTONVILLE CRES,8020992900,BL-BI-LEVEL,2016,5,"$409,900","$427,100"
27 PENTONVILLE CRES,8020992200,BL-BI-LEVEL,2016,5,"$407,000","$424,100"
54 PENTONVILLE CRES,8020994200,TS-TWO STOREY,2017,7,"$456,000","$462,800"
70 PENTONVILLE CRES,8020994600,BL-BI-LEVEL,2017,5,"$413,000","$420,800"
36 POLYDORE RD,8006680000,OS-ONE STOREY,2016,8,"$260,000","$269,400"
3 QUANTRELL BAY,8020904200,OS-ONE STOREY,2017,6,"$413,500","$420,500"
7 QUANTRELL BAY,8020904100,OS-ONE STOREY,2017,6,"$375,000","$381,400"
18 QUANTRELL BAY,8020901400,TS-TWO STOREY,2016,1,"$380,000","$398,600"
50 QUANTRELL BAY,8020902200,OS-ONE STOREY,2016,9,"$365,000","$377,400"
66 QUANTRELL BAY,8020902600,BL-BI-LEVEL,2016,7,"$368,000","$382,000"
7 QUEENSBURY BAY,8008034400,FL-4 LEVEL SPLIT,2017,7,"$373,000","$378,600"
19 QUEENSBURY BAY,8008033800,TS-TWO STOREY,2017,10,"$358,000","$361,200"
40 QUEENSBURY BAY,8008036600,OS-ONE STOREY,2016,2,"$312,000","$326,700"
48 QUEENSBURY BAY,8008037000,BL-BI-LEVEL,2017,1,"$300,000","$307,800"
60 QUEENSBURY BAY,8008037600,TS-TWO STOREY,2017,11,"$384,000","$387,100"
68 QUEENSBURY BAY,8008038000,OS-ONE STOREY,2018,3,"$325,000","$325,000"
124 QUEENSBURY BAY,8008040600,TL-3 LEVEL SPLIT,2016,12,"$335,000","$344,400"
176 QUEENSBURY BAY,8008025400,TL-3 LEVEL SPLIT,2016,8,"$360,000","$373,000"
192 QUEENSBURY BAY,8008024600,OS-ONE STOREY,2016,8,"$347,600","$360,100"
10 RAVENSDEN DR,8020990700,TS-TWO STOREY,2017,1,"$380,000","$389,900"
18 RAVENSDEN DR,8020990900,TO-TWO/ONE STOREY,2016,7,"$418,000","$433,900"
141 RAVENSDEN DR,8081221370,TS-TWO STOREY,2016,10,"$453,806","$468,300"
145 RAVENSDEN DR,8081221365,TS-TWO STOREY,2016,4,"$451,149","$471,000"
149 RAVENSDEN DR,8081221360,TS-TWO STOREY,2016,3,"$475,340","$496,700"
150 RAVENSDEN DR,8081221535,OS-ONE STOREY,2017,4,"$348,740.30","$356,100"
153 RAVENSDEN DR,8081221355,TS-TWO STOREY,2016,6,"$458,848.10","$477,200"
154 RAVENSDEN DR,8081221530,TS-TWO STOREY,2017,9,"$388,164","$392,400"
157 RAVENSDEN DR,8081221350,OS-ONE STOREY,2016,5,"$371,423.70","$387,000"
158 RAVENSDEN DR,8081221525,OS-ONE STOREY,2016,10,"$364,750","$376,400"
158 RAVENSDEN DR,8081221525,OS-ONE STOREY,2018,3,"$390,500","$390,500"
162 RAVENSDEN DR,8081221520,OS-ONE STOREY,2016,10,"$350,050.70","$361,300"
165 RAVENSDEN DR,8081221340,BL-BI-LEVEL,2016,9,"$405,164.40","$418,900"
166 RAVENSDEN DR,8081221515,TS-TWO STOREY,2016,9,"$412,862.90","$426,900"
169 RAVENSDEN DR,8081221335,TS-TWO STOREY,2016,4,"$375,433.70","$392,000"
170 RAVENSDEN DR,8081221510,TS-TWO STOREY,2017,4,"$386,519.30","$394,600"
174 RAVENSDEN DR,8081221505,OS-ONE STOREY,2016,10,"$332,265","$342,900"
180 RAVENSDEN DR,8081221500,TS-TWO STOREY,2017,3,"$420,823","$430,500"
181 RAVENSDEN DR,8081221320,TS-TWO STOREY,2016,5,"$437,910","$456,300"
189 RAVENSDEN DR,8081221310,TS-TWO STOREY,2017,5,"$398,308.50","$405,900"
193 RAVENSDEN DR,8081221305,BL-BI-LEVEL,2016,4,"$394,235","$411,600"
194 RAVENSDEN DR,8081221490,OS-ONE STOREY,2016,10,"$399,135","$411,900"
197 RAVENSDEN DR,8081221300,TS-TWO STOREY,2016,5,"$428,099","$446,100"
201 RAVENSDEN DR,8081221295,OS-ONE STOREY,2016,11,"$440,201.20","$453,400"
205 RAVENSDEN DR,8081221290,OS-ONE STOREY,2016,5,"$371,299.70","$386,900"
206 RAVENSDEN DR,8081221475,BL-BI-LEVEL,2016,10,"$398,400","$411,100"
209 RAVENSDEN DR,8081221285,OS-ONE STOREY,2016,9,"$341,025","$352,600"
210 RAVENSDEN DR,8081221470,TS-TWO STOREY,2016,4,"$418,931.70","$437,400"
213 RAVENSDEN DR,8081221280,OS-ONE STOREY,2016,6,"$335,766","$349,200"
214 RAVENSDEN DR,8081221465,TS-TWO STOREY,2017,10,"$390,024.20","$393,500"
218 RAVENSDEN DR,8081221460,TS-TWO STOREY,2016,8,"$373,091","$386,500"
221 RAVENSDEN DR,8081221270,TS-TWO STOREY,2016,11,"$421,799.50","$434,500"
225 RAVENSDEN DR,8081221265,TS-TWO STOREY,2016,2,"$410,392","$429,700"
237 RAVENSDEN DR,8081221250,OS-ONE STOREY,2016,12,"$419,705","$431,500"
241 RAVENSDEN DR,8081221245,TS-TWO STOREY,2017,5,"$395,734","$403,300"
249 RAVENSDEN DR,8081221235,OS-ONE STOREY,2017,2,"$340,666","$348,800"
253 RAVENSDEN DR,8081221230,TS-TWO STOREY,2017,7,"$473,774","$480,900"
261 RAVENSDEN DR,8081221220,TS-TWO STOREY,2017,1,"$357,109.70","$366,400"
265 RAVENSDEN DR,8081221215,TS-TWO STOREY,2017,3,"$436,851","$446,900"
273 RAVENSDEN DR,8081221205,TS-TWO STOREY,2017,1,"$411,336","$422,000"
277 RAVENSDEN DR,8081221200,BL-BI-LEVEL,2016,11,"$406,650","$418,800"
280 RAVENSDEN DR,8081221390,OS-ONE STOREY,2017,5,"$348,760","$355,400"
281 RAVENSDEN DR,8081221195,OS-ONE STOREY,2016,8,"$337,025","$349,200"
288 RAVENSDEN DR,8081221380,TS-TWO STOREY,2017,4,"$413,320","$422,000"
289 RAVENSDEN DR,8081221185,TS-TWO STOREY,2017,10,"$429,493.40","$433,400"
297 RAVENSDEN DR,8081221175,TS-TWO STOREY,2017,7,"$380,944.90","$386,700"
309 RAVENSDEN DR,8081221160,TS-TWO STOREY,2017,9,"$403,359","$407,800"
313 RAVENSDEN DR,8081221155,BL-BI-LEVEL,2017,5,"$376,850","$384,000"
317 RAVENSDEN DR,8081221150,TO-TWO/ONE STOREY,2017,9,"$490,948.30","$496,300"
3 ROEHAMPTON PL,8021022200,TO-TWO/ONE STOREY,2018,1,"$490,000","$492,000"
19 ROEHAMPTON PL,8021022600,TS-TWO STOREY,2017,8,"$472,900","$479,000"
47 ROEHAMPTON PL,8021023300,TS-TWO STOREY,2017,2,"$490,000","$501,800"
71 ROEHAMPTON PL,8021023900,TS-TWO STOREY,2017,6,"$391,000","$397,600"
10 SAND LILY DR,8006569800,BL-BI-LEVEL,2016,8,"$305,000","$316,000"
63 SATINWOOD PL,8008209200,BL-BI-LEVEL,2017,8,"$274,000","$277,600"
67 SATINWOOD PL,8008209000,BL-BI-LEVEL,2017,8,"$272,000","$275,500"
78 SATINWOOD PL,8008105900,BL-BI-LEVEL,2016,5,"$292,300","$304,600"
82 SATINWOOD PL,8008106100,BL-BI-LEVEL,2017,12,"$285,000","$286,700"
6 SAUVE CRES,8006362200,OS-ONE STOREY,2017,8,"$308,000","$312,000"
7 SAUVE CRES,8008111000,OS-ONE STOREY,2017,11,"$348,000","$350,800"
18 SAUVE CRES,8006362800,OS-ONE STOREY,2017,8,"$305,000","$309,000"
27 SAUVE CRES,8008112000,OS-ONE STOREY,2016,6,"$362,000","$376,500"
114 SAUVE CRES,8006573600,OS-ONE STOREY,2016,1,"$310,000","$325,200"
117 SAUVE CRES,8006566800,BL-BI-LEVEL,2016,9,"$305,000","$315,400"
121 SAUVE CRES,8006567000,BL-BI-LEVEL,2017,11,"$317,000","$319,500"
11 SHELDON DR,8008093500,OS-ONE STOREY,2016,8,"$293,000","$303,500"
2 SHERIDAN PL,8007833600,BL-BI-LEVEL,2017,11,"$347,900","$350,700"
3 SIMON DR,8008109500,TS-TWO STOREY,2017,7,"$342,500","$347,600"
14 SIMON DR,8008109100,OS-ONE STOREY,2016,10,"$297,000","$306,500"
51 SLOANE CRES,8008168000,TS-TWO STOREY,2016,10,"$380,000","$392,200"
14 SOUTHGLEN BLVD,8008035400,TS-TWO STOREY,2016,7,"$295,000","$306,200"
26 SOUTHGLEN BLVD,8008036000,OS-ONE STOREY,2017,7,"$340,000","$345,100"
149 SOUTHGLEN BLVD,8008081300,BL-BI-LEVEL,2016,12,"$291,000","$299,100"
169 SOUTHGLEN BLVD,8008082300,OS-ONE STOREY,2017,6,"$311,990","$317,300"
225 SOUTHGLEN BLVD,8008098100,OS-ONE STOREY,2016,10,"$309,000","$318,900"
288 SOUTHGLEN BLVD,8006568800,TS-TWO STOREY,2016,10,"$382,000","$394,200"
296 SOUTHGLEN BLVD,8006568400,TS-TWO STOREY,2016,5,"$312,500","$325,600"
46 SUNDIAL CRES,8008094900,OS-ONE STOREY,2017,9,"$252,000","$254,800"
51 SUNDIAL CRES,8008146000,BL-BI-LEVEL,2016,6,"$270,800","$281,600"
59 SUNDIAL CRES,8008146400,BL-BI-LEVEL,2017,7,"$265,900","$269,900"
65 SUNDIAL CRES,8008146800,BL-BI-LEVEL,2017,1,"$275,500","$282,700"
107 SUNDIAL CRES,8008089900,BL-BI-LEVEL,2016,6,"$267,500","$278,200"
48 TURNHAM DR,8007848600,BL-BI-LEVEL,2016,1,"$323,000","$338,800"
51 TURNHAM DR,8007840400,TS-TWO STOREY,2016,8,"$325,500","$337,200"
175 TURNHAM DR,8007844000,TS-TWO STOREY,2016,4,"$345,000","$360,200"
35 TWICKENHAM CIR,8081218360,OS-ONE STOREY,2017,7,"$407,000","$413,100"
39 TWICKENHAM CIR,8081218355,TS-TWO STOREY,2016,1,"$396,000","$415,400"
71 TWICKENHAM CIR,8081218315,TS-TWO STOREY,2016,12,"$396,000","$407,100"
131 TWICKENHAM CIR,8081218240,TS-TWO STOREY,2016,12,"$399,490.50","$410,700"
139 TWICKENHAM CIR,8081218230,OS-ONE STOREY,2017,6,"$395,000","$401,700"
6 UPAVON RD,8081217790,TS-TWO STOREY,2017,7,"$519,421.10","$527,200"
34 UPAVON RD,8081217825,OS-ONE STOREY,2016,8,"$438,781.40","$454,600"
41 UPAVON RD,8081217715,TS-TWO STOREY,2017,6,"$491,560.60","$499,900"
7 UPPINGHAM PL,8021008600,TS-TWO STOREY,2017,4,"$440,500","$449,800"
35 UPPINGHAM PL,8021009300,OS-ONE STOREY,2017,6,"$396,666","$403,400"
39 UPPINGHAM PL,8021009400,TO-TWO/ONE STOREY,2017,8,"$418,000","$423,400"
55 UPPINGHAM PL,8021009800,TS-TWO STOREY,2016,6,"$495,000","$514,800"
59 UPPINGHAM PL,8021009900,TO-TWO/ONE STOREY,2017,3,"$425,000","$434,800"
63 UPPINGHAM PL,8021010000,TS-TWO STOREY,2017,8,"$443,000","$448,800"
46 WAINWRIGHT CRES,8081218750,TS-TWO STOREY,2017,8,"$500,000","$506,500"
50 WAINWRIGHT CRES,8081218745,TS-TWO STOREY,2017,7,"$438,702","$445,300"
58 WAINWRIGHT CRES,8081218735,TS-TWO STOREY,2017,8,"$460,857.10","$466,800"
62 WAINWRIGHT CRES,8081218730,TS-TWO STOREY,2017,6,"$447,663.90","$455,300"
72 WAINWRIGHT CRES,8081218720,TS-TWO STOREY,2016,3,"$403,211.50","$421,400"
77 WAINWRIGHT CRES,8081220120,TS-TWO STOREY,2016,8,"$397,138.90","$411,400"
83 WAINWRIGHT CRES,8081220115,TS-TWO STOREY,2016,4,"$414,420.40","$432,700"
84 WAINWRIGHT CRES,8081218710,OS-ONE STOREY,2016,4,"$378,310.60","$395,000"
120 WAINWRIGHT CRES,8081218680,OS-ONE STOREY,2016,5,"$443,671.80","$462,300"
148 WAINWRIGHT CRES,8081218485,TS-TWO STOREY,2016,6,"$415,000","$431,600"
152 WAINWRIGHT CRES,8081218480,OS-ONE STOREY,2016,4,"$370,000","$386,300"
71 WILFORD CLOSE,8020961200,BL-BI-LEVEL,2017,8,"$463,000","$469,000"
6 WILLIAM JOHNSTONE CRT,8081221450,TS-TWO STOREY,2017,10,"$450,872","$454,900"
14 WILLIAM JOHNSTONE CRT,8081221440,TS-TWO STOREY,2017,2,"$444,252","$454,900"
18 WILLIAM JOHNSTONE CRT,8081221435,TS-TWO STOREY,2017,3,"$645,732.10","$660,600"
22 WILLIAM JOHNSTONE CRT,8081221430,TS-TWO STOREY,2017,1,"$464,298","$476,400"
30 WILLIAM JOHNSTONE CRT,8081221420,TS-TWO STOREY,2017,6,"$444,341.40","$451,900"
34 WILLIAM JOHNSTONE CRT,8081221415,TS-TWO STOREY,2017,4,"$463,115","$472,800"
38 WILLIAM JOHNSTONE CRT,8081221410,TS-TWO STOREY,2017,8,"$428,912","$434,500"
42 WILLIAM JOHNSTONE CRT,8081221405,TS-TWO STOREY,2017,7,"$423,470.50","$429,800"
46 WILLIAM JOHNSTONE CRT,8081221400,TS-TWO STOREY,2017,6,"$443,311.50","$450,800"
43 WINTERHAVEN DR,8007559100,TS-TWO STOREY,2016,8,"$435,000","$450,700"
79 WINTERHAVEN DR,8020916500,TS-TWO STOREY,2016,8,"$465,000","$481,700"
106 WINTERHAVEN DR,8020929100,TS-TWO STOREY,2017,5,"$435,000","$443,300"
111 WINTERHAVEN DR,8020917300,OS-ONE STOREY,2016,7,"$445,000","$461,900"
123 WINTERHAVEN DR,8020917600,TS-TWO STOREY,2016,10,"$420,000","$433,400"
10 ADELINA GREGOIRE PL,6093029200,TS-TWO STOREY,2016,12,"$375,900","$386,400"
7 BRUNET PROM,6093095400,TS-TWO STOREY,2016,6,"$370,000","$384,800"
39 BRUNET PROM,6093096200,TS-TWO STOREY,2016,2,"$370,000","$387,400"
111 BRUNET PROM,6093097800,BL-BI-LEVEL,2016,11,"$315,000","$324,500"
115 BRUNET PROM,6093097900,TS-TWO STOREY,2016,1,"$378,000","$396,500"
135 BRUNET PROM,6093059800,BL-BI-LEVEL,2016,9,"$326,000","$337,100"
243 BRUNET PROM,6093013600,BL-BI-LEVEL,2017,7,"$347,000","$352,200"
331 BRUNET PROM,6093027200,BL-BI-LEVEL,2017,11,"$369,000","$372,000"
26 FRANCOIS MULLER PL,6093014800,BL-BI-LEVEL,2016,11,"$390,000","$401,700"
78 LEONARD SHAKESPEARE BAY,6093060800,TS-TWO STOREY,2016,12,"$379,500","$390,100"
8 BLUE MOUNTAIN RD,6002249000,OS-ONE STOREY,2017,8,"$345,000","$349,500"
16 BLUE MOUNTAIN RD,6002249200,TS-TWO STOREY,2017,8,"$449,000","$454,800"
43 BLUE MOUNTAIN RD,6002246100,OS-ONE STOREY,2016,1,"$362,000","$379,700"
99 BLUE MOUNTAIN RD,6002402200,OS-ONE STOREY,2016,7,"$392,000","$406,900"
44 BLUESTEM COVE,6002410400,TS-TWO STOREY,2016,8,"$410,000","$424,800"
99 COPPERSTONE CRES,6002405400,OS-ONE STOREY,2018,3,"$430,000","$430,000"
103 COPPERSTONE CRES,6002405200,OS-ONE STOREY,2017,11,"$380,000","$383,000"
52 GOLDENROD COVE,6002285600,TS-TWO STOREY,2016,7,"$365,000","$378,900"
60 GOLDENROD COVE,6002286000,TS-TWO STOREY,2017,9,"$415,000","$419,600"
7 LINMAR WAY,6002290300,TS-TWO STOREY,2017,8,"$390,000","$395,100"
15 LINMAR WAY,6002290700,OS-ONE STOREY,2016,9,"$360,000","$372,200"
46 LINMAR WAY,6002301500,TS-TWO STOREY,2016,8,"$335,000","$347,100"
75 LINMAR WAY,6002293700,TS-TWO STOREY,2017,8,"$444,900","$450,700"
79 LINMAR WAY,6002293900,TS-TWO STOREY,2017,7,"$425,000","$431,400"
103 LINMAR WAY,6002295100,TS-TWO STOREY,2017,11,"$419,000","$422,400"
126 LINMAR WAY,6002302500,BL-BI-LEVEL,2016,11,"$400,000","$412,000"
131 LINMAR WAY,6002298500,BL-BI-LEVEL,2016,8,"$380,000","$393,700"
142 LINMAR WAY,6002303300,OS-ONE STOREY,2016,2,"$330,000","$345,500"
150 LINMAR WAY,6002303700,BL-BI-LEVEL,2017,7,"$380,000","$385,700"
67 MORNING GLORY CRES,6002303200,TS-TWO STOREY,2017,8,"$460,000","$466,000"
18 RED WILLOW CRES,6092949900,BL-BI-LEVEL,2017,7,"$445,000","$451,700"
230 ROYAL MINT DR,6002312400,BL-BI-LEVEL,2016,8,"$355,000","$367,800"
238 ROYAL MINT DR,6002312800,OS-ONE STOREY,2016,9,"$365,000","$377,400"
254 ROYAL MINT DR,6002313600,TS-TWO STOREY,2016,9,"$408,000","$421,900"
258 ROYAL MINT DR,6002313800,TS-TWO STOREY,2017,6,"$423,000","$430,200"
274 ROYAL MINT DR,6002314600,TO-TWO/ONE STOREY,2017,7,"$427,410","$433,800"
279 ROYAL MINT DR,6002328400,OS-ONE STOREY,2016,9,"$367,000","$379,500"
298 ROYAL MINT DR,6002315800,TS-TWO STOREY,2017,11,"$421,000","$424,400"
303 ROYAL MINT DR,6002327200,TS-TWO STOREY,2016,1,"$442,000","$463,700"
319 ROYAL MINT DR,6002326400,TO-TWO/ONE STOREY,2017,10,"$486,000","$490,400"
331 ROYAL MINT DR,6002325800,TS-TWO STOREY,2017,11,"$425,000","$428,400"
355 ROYAL MINT DR,6002324600,TS-TWO STOREY,2017,8,"$400,000","$405,200"
3 ROYAL PARK CRES,6002308000,TS-TWO STOREY,2017,10,"$465,000","$469,200"
34 ROYAL PARK CRES,6002320800,TS-TWO STOREY,2017,6,"$425,000","$432,200"
35 ROYAL PARK CRES,6002330800,TS-TWO STOREY,2017,5,"$530,000","$540,100"
150 CHRISTIE RD,8006817000,TO-TWO/ONE STOREY,2016,7,"$632,600","$656,600"
3 COURAGE PL,8020029200,OS-ONE STOREY,2016,6,"$530,000","$551,200"
39 COURAGE PL,8020028000,OS-ONE STOREY,2017,6,"$486,000","$494,300"
45 COURAGE PL,8020027800,TS-TWO STOREY,2016,6,"$587,000","$610,500"
279 DONRIDGE DR,8020971900,OS-ONE STOREY,2016,7,"$555,000","$576,100"
140 FORBES RD,8020913100,OS-ONE STOREY,2016,5,"$351,000","$365,700"
536 FORBES RD,8006953400,OS-ONE STOREY,2016,7,"$421,100","$437,100"
608 FORBES RD,8006955600,OS-ONE STOREY,2017,6,"$420,000","$427,100"
617 FORBES RD,8081219465,OS-ONE STOREY,2017,8,"$285,000","$288,700"
720 FORBES RD,8006958500,TS-TWO STOREY,2017,3,"$899,900","$920,600"
834 FORBES RD,8006963200,OH-ONE & 1/2 STOREY,2016,7,"$460,000","$477,500"
854 FORBES RD,8006964000,TS-TWO STOREY,2017,9,"$450,000","$455,000"
1440 FORBES RD,8021011000,OS-ONE STOREY,2016,5,"$616,000","$641,900"
1509 FORBES RD,8006616000,OS-ONE STOREY,2016,8,"$685,000","$709,700"
84 FRASER RD,8007025200,TS-TWO STOREY,2016,8,"$556,000","$576,000"
421 FRASER RD,8007039500,OS-ONE STOREY,2018,2,"$485,000","$486,000"
772 FRASER RD,8006702000,TS-TWO STOREY,2017,10,"$630,000","$635,700"
1285 FRASER RD,8021193400,TS-TWO STOREY,2016,11,"$960,000","$988,800"
1335 FRASER RD,8021193500,OS-ONE STOREY,2018,3,"$580,000","$580,000"
35 KOSTY LANE,8006070200,BL-BI-LEVEL,2017,7,"$526,000","$533,900"
115 KOSTY LANE,8006071000,OS-ONE STOREY,2017,7,"$780,000","$791,700"
20 NEWPORT RD,8006330300,TS-TWO STOREY,2016,11,"$490,000","$504,700"
180 PAUL BLVD,8006913000,OS-ONE STOREY,2017,7,"$459,900","$466,800"
55 PHIL-CHRIS WAY,8006074200,OS-ONE STOREY,2016,6,"$555,000","$577,200"
72 PHIL-CHRIS WAY,8006075400,BL-BI-LEVEL,2016,8,"$560,000","$580,200"
152 PHIL-CHRIS WAY,8006076200,OS-ONE STOREY,2016,11,"$690,000","$710,700"
8 RAMBLEWOOD RD,8006513900,OS-ONE STOREY,2017,7,"$579,000","$587,700"
1670 ST ANNE'S RD,8006487000,TS-TWO STOREY,2016,8,"$560,000","$580,200"
1697 ST ANNE'S RD,8006524100,TS-TWO STOREY,2017,1,"$695,000","$713,100"
2610 ST MARY'S RD,8006303100,OS-ONE STOREY,2017,5,"$600,000","$611,400"
3136 ST MARY'S RD,8006926000,OH-ONE & 1/2 STOREY,2017,8,"$485,000","$491,300"
3390 ST MARY'S RD,8007061000,TS-TWO STOREY,2017,4,"$780,000","$796,400"
23 WYNMOOR RD,8006512700,OS-ONE STOREY,2016,9,"$505,000","$522,200"
3 CHEROKEE BAY,6021221100,OS-ONE STOREY,2017,5,"$267,500","$272,600"
12 CHEROKEE BAY,6021244000,OS-ONE STOREY,2018,3,"$332,150","$332,200"
31 CHEROKEE BAY,6021227000,OS-ONE STOREY,2016,8,"$320,000","$331,500"
37 CHEROKEE BAY,6021230000,OS-ONE STOREY,2016,3,"$285,100","$297,900"
9 CHIPPAWA BAY,6021357000,OS-ONE STOREY,2017,4,"$289,900","$296,000"
22 IROQUOIS BAY,6021346000,OS-ONE STOREY,2017,5,"$375,000","$382,100"
3 MOHAWK BAY,6021251000,OS-ONE STOREY,2017,3,"$280,000","$286,400"
3 MOHAWK BAY,6021251000,OS-ONE STOREY,2017,11,"$485,000","$488,900"
12 MOHAWK BAY,6021283000,OS-ONE STOREY,2018,2,"$275,000","$275,600"
13 MOHAWK BAY,6021256000,OS-ONE STOREY,2017,11,"$285,000","$287,300"
14 MOHAWK BAY,6021282000,OS-ONE STOREY,2017,5,"$310,000","$315,900"
19 MOHAWK BAY,6021259000,OS-ONE STOREY,2017,9,"$405,000","$409,500"
27 MOHAWK BAY,6021263000,FL-4 LEVEL SPLIT,2017,6,"$400,000","$406,800"
30 MOHAWK BAY,6021280000,OS-ONE STOREY,2017,6,"$270,000","$274,600"
31 MOHAWK BAY,6021265000,OS-ONE STOREY,2016,12,"$325,000","$334,100"
45 MOHAWK BAY,6021272000,OS-ONE STOREY,2016,1,"$296,000","$310,500"
8 PAWNEE BAY,6021320000,OS-ONE STOREY,2017,10,"$310,000","$312,800"
14 PAWNEE BAY,6021317000,OS-ONE STOREY,2016,12,"$323,000","$332,000"
42 PAWNEE BAY,6021310000,OS-ONE STOREY,2016,4,"$300,000","$313,200"
1 ABINGTON RD,6008169000,TS-TWO STOREY,2017,12,"$290,000","$291,700"
33 ABINGTON RD,6008171800,TS-TWO STOREY,2016,8,"$295,000","$305,600"
37 ABINGTON RD,6008172200,TS-TWO STOREY,2017,5,"$290,000","$295,500"
7 BELLINGTON PL,6004685900,TS-TWO STOREY,2016,4,"$555,000","$579,400"
5 BLUEWATER CRES,6006909200,TS-TWO STOREY,2017,9,"$495,000","$500,400"
35 BLUEWATER CRES,6006909900,FL-4 LEVEL SPLIT,2017,11,"$385,000","$388,100"
38 BLUEWATER CRES,6006986500,TS-TWO STOREY,2016,5,"$232,000","$241,700"
44 BLUEWATER CRES,6006987500,OS-ONE STOREY,2017,5,"$205,000","$208,900"
103 BLUEWATER CRES,6006907600,OS-ONE STOREY,2017,9,"$515,500","$521,200"
104 BLUEWATER CRES,6006994500,TS-TWO STOREY,2016,11,"$250,000","$257,500"
126 BLUEWATER CRES,6006950600,TS-TWO STOREY,2016,10,"$240,000","$247,700"
176 BLUEWATER CRES,6006939000,OS-ONE STOREY,2017,12,"$214,900","$216,200"
184 BLUEWATER CRES,6006940600,OS-ONE STOREY,2016,6,"$216,500","$225,200"
197 BLUEWATER CRES,6006927100,TS-TWO STOREY,2016,12,"$246,500","$253,400"
215 BLUEWATER CRES,6006930100,OS-ONE STOREY,2016,2,"$220,000","$230,300"
35 BROMTON RD,6007255000,OS-ONE STOREY,2018,2,"$259,000","$259,500"
2 CHERWELL RD,6006958100,OS-ONE STOREY,2016,2,"$321,200","$336,300"
5 CHERWELL RD,6006917700,OS-ONE STOREY,2016,12,"$320,000","$329,000"
6 CHERWELL RD,6006957100,OS-ONE STOREY,2017,9,"$270,000","$273,000"
30 CHERWELL RD,6006951000,OS-ONE STOREY,2016,9,"$295,000","$305,000"
