Property Address,Roll Number,Building Type,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
870 DU COUVENT AVE,3030468000,OH-ONE & 1/2 STOREY,2017,4,"$244,000","$252,300"
49 LA BARRIERE ST,3030507000,BL-BI-LEVEL,2017,7,"$241,000","$247,000"
5 LA GRAVE ST,3030592000,OS-ONE STOREY,2016,3,"$259,000","$278,700"
29 LA GRAVE ST,3030598000,OS-ONE STOREY,2017,9,"$299,000","$304,700"
9 LANDRY ST,3030671000,OS-ONE STOREY,2017,6,"$359,000","$369,100"
795 LEMAY AVE,3030552000,OS-ONE STOREY,2018,3,"$240,000","$240,000"
810 LEMAY AVE,3030565000,OS-ONE STOREY,2017,8,"$283,000","$289,200"
827 LEMAY AVE,3030544100,OS-ONE STOREY,2017,10,"$400,000","$406,000"
856 LEMAY AVE,3030629000,OS-ONE STOREY,2017,12,"$272,500","$275,000"
6 LORD AVE,3030705000,OS-ONE STOREY,2016,10,"$395,000","$416,300"
25 LORD AVE,3030574000,TS-TWO STOREY,2017,12,"$348,000","$351,100"
3398 PEMBINA HWY,3031776000,OS-ONE STOREY,2016,6,"$300,000","$320,100"
5 ST PIERRE ST,3030632000,OS-ONE STOREY,2017,10,"$285,000","$289,300"
14 ST PIERRE ST,3030607000,OS-ONE STOREY,2017,8,"$262,000","$267,800"
26 ST PIERRE ST,3030604000,OS-ONE STOREY,2016,6,"$235,000","$250,700"
53 ST PIERRE ST,3030446100,TS-TWO STOREY,2016,8,"$390,000","$413,400"
123 ST PIERRE ST,3030175000,OS-ONE STOREY,2017,9,"$387,000","$394,400"
153 ST PIERRE ST,3030211600,TS-TWO STOREY,2016,8,"$579,900","$614,700"
847 ST THERESE AVE,3030364000,OS-ONE STOREY,2017,5,"$205,000","$211,400"
6 AVON GATE,10000160800,BL-BI-LEVEL,2018,2,"$415,000","$416,200"
7 AVON GATE,10000158200,TS-TWO STOREY,2016,6,"$370,000","$394,800"
7 AVON GATE,10000158200,TS-TWO STOREY,2016,9,"$431,000","$455,600"
10 AVON GATE,10000161000,OS-ONE STOREY,2017,1,"$409,000","$427,000"
39 AVON GATE,10000159800,OS-ONE STOREY,2017,4,"$410,000","$423,900"
30 BAYTREE CRT,10000686600,BL-BI-LEVEL,2017,7,"$462,000","$473,600"
70 BAYTREE CRT,10000688600,BL-BI-LEVEL,2017,7,"$491,800","$504,100"
15 BIRMINGHAM PL,10006383200,BL-BI-LEVEL,2017,5,"$480,000","$494,900"
47 BIRMINGHAM PL,10006382400,BL-BI-LEVEL,2017,6,"$522,000","$536,600"
14 BRENTCLIFFE DR,10000406800,TO-TWO/ONE STOREY,2017,7,"$465,000","$476,600"
38 BRENTCLIFFE DR,10000408000,TS-TWO STOREY,2016,7,"$523,000","$555,900"
66 BRENTCLIFFE DR,10000409200,TS-TWO STOREY,2016,9,"$537,200","$567,800"
123 BRENTCLIFFE DR,10000418400,TO-TWO/ONE STOREY,2018,3,"$695,000","$695,000"
127 BRENTCLIFFE DR,10000418200,TO-TWO/ONE STOREY,2017,5,"$620,000","$639,200"
7 BRIGANTINE BAY,10000029000,TS-TWO STOREY,2016,10,"$431,000","$454,300"
10 BRIGANTINE BAY,10000018200,FL-4 LEVEL SPLIT,2016,6,"$499,900","$533,400"
11 BRIGANTINE BAY,10000029400,OS-ONE STOREY,2017,6,"$400,000","$411,200"
54 BRIGANTINE BAY,10000022600,OS-ONE STOREY,2017,8,"$424,000","$433,300"
81 BRIGANTINE BAY,10000032200,OS-ONE STOREY,2017,9,"$612,000","$623,600"
85 BRIGANTINE BAY,10000032600,TS-TWO STOREY,2016,8,"$529,000","$560,700"
10 CASTLETON CRT,10006385300,OS-ONE STOREY,2017,7,"$700,100","$717,600"
22 CASTLETON CRT,10006385000,OS-ONE STOREY,2016,10,"$637,100","$671,500"
55 CAVENDISH CRT,10000053200,OS-ONE STOREY,2017,6,"$490,000","$503,700"
19 CHALICE PL,10000092200,OS-ONE STOREY,2017,6,"$447,000","$459,500"
6 DEER RUN DR,10000661400,BL-BI-LEVEL,2017,9,"$507,000","$516,600"
15 DEER RUN DR,10000696800,TS-TWO STOREY,2016,12,"$454,000","$475,300"
29 DEER RUN DR,10000696200,TS-TWO STOREY,2016,7,"$477,000","$507,100"
46 DEER RUN DR,10000663400,TS-TWO STOREY,2017,11,"$525,000","$531,300"
90 DEER RUN DR,10000665600,TS-TWO STOREY,2017,8,"$503,000","$514,100"
94 DEER RUN DR,10000665800,TS-TWO STOREY,2016,12,"$512,000","$536,100"
114 DEER RUN DR,10000685000,BL-BI-LEVEL,2016,11,"$450,000","$472,500"
256 DEER RUN DR,10000680800,TS-TWO STOREY,2016,1,"$470,000","$509,000"
262 DEER RUN DR,10000680400,BL-BI-LEVEL,2017,2,"$426,000","$443,500"
39 DUNCAN NORRIE DR,10000768800,TS-TWO STOREY,2017,12,"$630,000","$635,700"
40 DUNCAN NORRIE DR,10000777400,OS-ONE STOREY,2016,12,"$505,000","$528,700"
48 DUNCAN NORRIE DR,10000777800,TS-TWO STOREY,2017,8,"$553,000","$565,200"
52 DUNCAN NORRIE DR,10000778200,TS-TWO STOREY,2017,7,"$618,000","$633,500"
56 DUNCAN NORRIE DR,10000778400,TS-TWO STOREY,2017,7,"$447,500","$458,700"
60 DUNCAN NORRIE DR,10000778600,TS-TWO STOREY,2016,10,"$602,000","$634,500"
95 DUNCAN NORRIE DR,10000771800,TS-TWO STOREY,2016,6,"$651,100","$694,700"
122 DUNCAN NORRIE DR,10000788800,TS-TWO STOREY,2017,3,"$450,000","$467,100"
99 EAGLEMOUNT CRES,10006293800,OS-ONE STOREY,2017,8,"$400,000","$408,800"
108 EAGLEMOUNT CRES,10006304200,TS-TWO STOREY,2016,6,"$430,000","$458,800"
116 EAGLEMOUNT CRES,10006304600,TS-TWO STOREY,2016,11,"$461,000","$484,100"
2 EASTMOOR COVE,10006370400,BL-BI-LEVEL,2017,2,"$499,900","$520,400"
51 FAIRHAVEN RD,10000229400,TO-TWO/ONE STOREY,2016,9,"$385,900","$407,900"
22 FARMINGDALE BLVD,10000239200,TS-TWO STOREY,2016,7,"$460,000","$489,000"
22 FARMINGDALE BLVD,10000239200,TS-TWO STOREY,2017,8,"$485,000","$495,700"
91 FARMINGDALE BLVD,10000273200,TS-TWO STOREY,2016,9,"$455,000","$480,900"
119 FARMINGDALE BLVD,10000274600,TS-TWO STOREY,2016,1,"$473,700","$513,000"
27 FORESTGATE AVE,10000678400,OS-ONE STOREY,2018,3,"$470,000","$470,000"
31 FORESTGATE AVE,10000678200,TS-TWO STOREY,2016,11,"$483,000","$507,200"
56 FORESTGATE AVE,10000690600,TS-TWO STOREY,2016,10,"$498,000","$524,900"
56 FORESTGATE AVE,10000690600,TS-TWO STOREY,2018,1,"$550,000","$553,300"
10 FOXMEADOW DR,10006289000,TS-TWO STOREY,2017,8,"$541,000","$552,900"
11 FOXMEADOW DR,10006300600,FL-4 LEVEL SPLIT,2016,7,"$465,000","$494,300"
11 FOXMEADOW DR,10006300600,FL-4 LEVEL SPLIT,2017,6,"$455,000","$467,700"
30 FOXMEADOW DR,10006288000,TO-TWO/ONE STOREY,2016,5,"$496,000","$530,700"
62 FOXMEADOW DR,10006286400,FL-4 LEVEL SPLIT,2018,3,"$415,000","$415,000"
190 FOXMEADOW DR,10006280000,OS-ONE STOREY,2016,9,"$370,000","$391,100"
198 FOXMEADOW DR,10006279600,TS-TWO STOREY,2016,8,"$465,000","$492,900"
2 HAVERSTOCK CRES,10000456900,OS-ONE STOREY,2016,8,"$510,000","$540,600"
6 HAVERSTOCK CRES,10000456800,OS-ONE STOREY,2017,11,"$543,000","$549,500"
58 HAVERSTOCK CRES,10000455500,TS-TWO STOREY,2016,10,"$542,600","$571,900"
19 HAWKESBURY CRES,10000748000,TS-TWO STOREY,2017,9,"$579,900","$590,900"
27 HAWKESBURY CRES,10000747600,TS-TWO STOREY,2016,6,"$485,000","$517,500"
55 HAWKESBURY CRES,10000746200,TS-TWO STOREY,2017,6,"$525,000","$539,700"
35 HENNESSEY DR,10000108400,TS-TWO STOREY,2016,9,"$432,000","$456,600"
38 HENNESSEY DR,10000111500,OS-ONE STOREY,2016,8,"$410,000","$434,600"
43 HENNESSEY DR,10000107800,OS-ONE STOREY,2016,4,"$441,000","$473,200"
34 HOLLINGTON RD,10006322000,TS-TWO STOREY,2017,8,"$760,000","$776,700"
55 HOLLINGTON RD,10006335400,TS-TWO STOREY,2016,12,"$485,000","$507,800"
61 HOLLINGTON RD,10006335200,OS-ONE STOREY,2017,11,"$641,000","$648,700"
86 HOLLINGTON RD,10006319400,OS-ONE STOREY,2016,7,"$482,500","$512,900"
71 HUNTINGDALE RD,10000248400,OS-ONE STOREY,2016,8,"$415,000","$439,900"
92 HUNTINGDALE RD,10000278000,TS-TWO STOREY,2016,3,"$475,000","$511,100"
112 HUNTINGDALE RD,10000277000,TS-TWO STOREY,2017,8,"$460,000","$470,100"
164 HUNTINGDALE RD,10000282600,OS-ONE STOREY,2017,1,"$490,000","$511,600"
27 IRETON PL,10006357000,OS-ONE STOREY,2016,8,"$589,900","$625,300"
33 IRETON PL,10006357100,TS-TWO STOREY,2016,8,"$730,000","$773,800"
39 IRETON PL,10006357300,TS-TWO STOREY,2017,7,"$733,266","$751,600"
14 KINGSBOROUGH DR,10000155300,TS-TWO STOREY,2016,1,"$535,000","$579,400"
22 KINGSBOROUGH DR,10000155700,TS-TWO STOREY,2016,9,"$689,900","$729,200"
62 KINGSBOROUGH DR,10000157300,TS-TWO STOREY,2016,10,"$684,000","$720,900"
63 KINGSBOROUGH DR,10000143100,TS-TWO STOREY,2017,2,"$690,000","$718,300"
19 KINGSBRIDGE CRT,10006358100,TS-TWO STOREY,2017,9,"$805,777","$821,100"
35 KINGSBRIDGE CRT,10006358500,OS-ONE STOREY,2017,11,"$1,140,000","$1,153,700"
31 LINDEN TERRACE WAY,10000460900,TS-TWO STOREY,2016,9,"$519,900","$549,500"
6 LINDENSHORE DR,10000462500,OS-ONE STOREY,2016,6,"$515,000","$549,500"
130 LINDENSHORE DR,10006360800,OS-ONE STOREY,2016,8,"$982,000","$1,040,900"
69 LINDENWOOD DR E,10000132900,OS-ONE STOREY,2017,4,"$380,000","$392,900"
81 LINDENWOOD DR E,10000132300,TS-TWO STOREY,2016,8,"$407,500","$432,000"
196 LINDENWOOD DR E,10006301600,FL-4 LEVEL SPLIT,2018,3,"$562,000","$562,000"
217 LINDENWOOD DR E,10006327000,OS-ONE STOREY,2016,8,"$505,000","$535,300"
236 LINDENWOOD DR E,10006303600,FL-4 LEVEL SPLIT,2016,10,"$500,000","$527,000"
260 LINDENWOOD DR E,10000264200,TS-TWO STOREY,2017,7,"$535,000","$548,400"
364 LINDENWOOD DR E,10000215500,TS-TWO STOREY,2017,5,"$496,000","$511,400"
376 LINDENWOOD DR E,10000214900,TS-TWO STOREY,2017,8,"$584,000","$596,800"
407 LINDENWOOD DR E,10000722600,OS-ONE STOREY,2017,8,"$500,000","$511,000"
415 LINDENWOOD DR E,10000722200,TS-TWO STOREY,2016,9,"$495,000","$523,200"
107 LINDENWOOD DR W,10000139700,TS-TWO STOREY,2016,9,"$420,000","$443,900"
135 LINDENWOOD DR W,10000141100,TS-TWO STOREY,2017,5,"$518,000","$534,100"
323 LINDENWOOD DR W,10000425000,TS-TWO STOREY,2016,6,"$392,000","$418,300"
327 LINDENWOOD DR W,10000425200,OS-ONE STOREY,2017,6,"$450,000","$462,600"
346 LINDENWOOD DR W,10000435200,TS-TWO STOREY,2016,7,"$450,500","$478,900"
357 LINDENWOOD DR W,10000426400,TS-TWO STOREY,2016,4,"$445,000","$477,500"
357 LINDENWOOD DR W,10000426400,TS-TWO STOREY,2017,8,"$507,000","$518,200"
487 LINDENWOOD DR W,10006355900,TS-TWO STOREY,2018,2,"$640,000","$641,900"
812 LINDENWOOD DR W,10006398200,TS-TWO STOREY,2017,2,"$632,000","$657,900"
835 LINDENWOOD DR W,10000241600,TS-TWO STOREY,2017,4,"$440,000","$455,000"
2 LINDENWOOD PL,10000076300,TO-TWO/ONE STOREY,2016,8,"$432,000","$457,900"
103 LINDMERE DR,10006381100,TS-TWO STOREY,2016,3,"$477,500","$513,800"
148 LINDMERE DR,10006377200,BL-BI-LEVEL,2018,2,"$517,500","$519,100"
182 LINDMERE DR,10006377400,TS-TWO STOREY,2016,4,"$457,000","$490,400"
26 MARKSBRIDGE DR,10006355200,OS-ONE STOREY,2017,6,"$545,000","$560,300"
27 MARKSBRIDGE DR,10000800600,TS-TWO STOREY,2017,12,"$670,900","$676,900"
34 MARKSBRIDGE DR,10000803600,TS-TWO STOREY,2016,8,"$580,000","$614,800"
62 MARKSBRIDGE DR,10000805000,TS-TWO STOREY,2016,9,"$560,000","$591,900"
70 MARKSBRIDGE DR,10000805400,OS-ONE STOREY,2016,9,"$475,000","$502,100"
34 MULLIGAN BAY,10000219200,TS-TWO STOREY,2016,9,"$540,000","$570,800"
26 NEWINGTON PL,10006367200,BL-BI-LEVEL,2016,7,"$495,000","$526,200"
30 NEWINGTON PL,10006367300,OS-ONE STOREY,2016,6,"$446,000","$475,900"
30 NEWINGTON PL,10006367300,OS-ONE STOREY,2017,12,"$467,000","$471,200"
10 PARKROYAL BAY,10000124700,OS-ONE STOREY,2017,4,"$520,000","$537,700"
38 PARKROYAL BAY,10000126100,TS-TWO STOREY,2016,6,"$660,000","$704,200"
10 PRINCEMERE RD,10000146700,TS-TWO STOREY,2017,8,"$605,000","$618,300"
15 PRINCEMERE RD,10000145500,TS-TWO STOREY,2017,12,"$630,000","$635,700"
19 PRINCEMERE RD,10000145300,OS-ONE STOREY,2018,3,"$510,000","$510,000"
32 PRINCEMERE RD,10000147700,OS-ONE STOREY,2017,8,"$525,000","$536,600"
59 PRINCEWOOD RD,10006367800,TS-TWO STOREY,2016,9,"$490,000","$517,900"
67 PRINCEWOOD RD,10006368000,OS-ONE STOREY,2017,7,"$460,000","$471,500"
75 PRINCEWOOD RD,10006371700,OS-ONE STOREY,2016,5,"$439,900","$470,700"
83 PRINCEWOOD RD,10006371900,BL-BI-LEVEL,2017,5,"$475,000","$489,700"
107 PRINCEWOOD RD,10006372500,BL-BI-LEVEL,2016,4,"$502,500","$539,200"
93 QUEEN'S PARK CRES,10000207200,TS-TWO STOREY,2017,9,"$721,500","$735,200"
97 QUEEN'S PARK CRES,10000207000,TS-TWO STOREY,2016,6,"$590,000","$629,500"
102 QUEEN'S PARK CRES,10000209200,TS-TWO STOREY,2017,7,"$940,000","$963,500"
146 QUEEN'S PARK CRES,10000201400,TS-TWO STOREY,2017,12,"$645,000","$650,800"
171 QUEEN'S PARK CRES,10000203400,TS-TWO STOREY,2016,11,"$675,000","$708,800"
15 RIDGEBURY PL,10000232800,TS-TWO STOREY,2016,8,"$522,000","$553,300"
27 RIDGEBURY PL,10000233400,TO-TWO/ONE STOREY,2017,10,"$533,000","$541,000"
39 RIDGEBURY PL,10000234000,TO-TWO/ONE STOREY,2016,10,"$431,000","$454,300"
47 RIDGEBURY PL,10000234400,TS-TWO STOREY,2018,2,"$535,000","$536,600"
2 ROYAL CREST DR,10006353700,TS-TWO STOREY,2017,10,"$682,500","$692,700"
95 ROYAL CREST DR,10006359500,OS-ONE STOREY,2016,3,"$532,500","$573,000"
7 ROYAL YORK DR,10000173300,TO-TWO/ONE STOREY,2016,2,"$410,000","$442,800"
42 ROYAL YORK DR,10000167700,OS-ONE STOREY,2016,4,"$435,000","$466,800"
50 ROYAL YORK DR,10000167300,OS-ONE STOREY,2016,11,"$440,000","$462,000"
66 ROYAL YORK DR,10000166500,OS-ONE STOREY,2016,10,"$450,000","$474,300"
105 ROYAL YORK DR,10000170300,TS-TWO STOREY,2017,11,"$489,000","$494,900"
20 SANDCLIFFE CRT,10000760600,TS-TWO STOREY,2016,9,"$705,000","$745,200"
6 SEDGELEY CRT,10000758200,TS-TWO STOREY,2016,11,"$438,000","$459,900"
6 SHORECREST DR,10000121100,OS-ONE STOREY,2016,11,"$470,000","$493,500"
23 SHORECREST DR,10000117900,OS-ONE STOREY,2017,12,"$575,000","$580,200"
48 SHORECREST DR,10000124100,FL-4 LEVEL SPLIT,2018,1,"$490,000","$492,900"
51 SHORECREST DR,10000115900,TS-TWO STOREY,2017,6,"$999,900","$1,027,900"
64 SHORECREST DR,10000134500,TS-TWO STOREY,2017,9,"$930,000","$947,700"
23 SHORELINE DR,10000445800,TS-TWO STOREY,2017,7,"$845,000","$866,100"
38 SHORELINE DR,10000451400,TS-TWO STOREY,2017,6,"$685,000","$704,200"
195 SHORELINE DR,10000797400,TS-TWO STOREY,2016,8,"$655,000","$694,300"
14 STONINGTON BAY,10000794000,TS-TWO STOREY,2016,6,"$521,000","$555,900"
6 SUNDANCE COVE,10006369300,TS-TWO STOREY,2016,10,"$540,000","$569,200"
30 SUNDANCE COVE,10006369900,BL-BI-LEVEL,2016,6,"$505,000","$538,800"
10 THORNCLIFF BAY,10000096600,TS-TWO STOREY,2016,9,"$435,500","$460,300"
77 THORNCLIFF BAY,10000105700,TO-TWO/ONE STOREY,2017,6,"$440,000","$452,300"
98 THORNCLIFF BAY,10000102400,TS-TWO STOREY,2017,9,"$475,000","$484,000"
15 THURSTON BAY,10006348500,BL-BI-LEVEL,2017,11,"$495,000","$500,900"
18 THURSTON BAY,10006350200,BL-BI-LEVEL,2017,1,"$531,000","$554,400"
43 THURSTON BAY,10006347800,OS-ONE STOREY,2017,12,"$420,000","$423,800"
60 THURSTON BAY,10006349700,BL-BI-LEVEL,2017,6,"$564,500","$580,300"
67 THURSTON BAY,10006347200,OS-ONE STOREY,2016,8,"$428,000","$453,700"
87 THURSTON BAY,10006346700,BL-BI-LEVEL,2018,1,"$457,500","$460,200"
88 THURSTON BAY,10006349000,BL-BI-LEVEL,2016,10,"$489,900","$516,400"
69 TWEEDSMUIR RD,10000749800,TS-TWO STOREY,2017,8,"$438,888","$448,500"
151 TWEEDSMUIR RD,10000755200,TS-TWO STOREY,2016,8,"$455,000","$482,300"
198 TWEEDSMUIR RD,10000732900,TS-TWO STOREY,2016,7,"$450,000","$478,400"
206 TWEEDSMUIR RD,10000732500,TS-TWO STOREY,2017,6,"$609,000","$626,100"
254 TWEEDSMUIR RD,10000730100,TS-TWO STOREY,2016,7,"$469,000","$498,500"
11 WALLINGFORD CRES,10000049400,OS-ONE STOREY,2016,7,"$430,000","$457,100"
38 WALLINGFORD CRES,10000039000,TO-TWO/ONE STOREY,2017,10,"$450,000","$456,800"
66 WALLINGFORD CRES,10000040400,OS-ONE STOREY,2017,12,"$405,000","$408,600"
82 WALLINGFORD CRES,10000041200,OS-ONE STOREY,2016,10,"$405,000","$426,900"
158 WALLINGFORD CRES,10000045000,TS-TWO STOREY,2016,7,"$446,000","$474,100"
15 WANKLING CRT,10006353300,OS-ONE STOREY,2016,9,"$1,200,000","$1,268,400"
15 WATERBURY DR,10006318400,TO-TWO/ONE STOREY,2016,2,"$440,500","$475,700"
71 WATERBURY DR,10006315600,TS-TWO STOREY,2017,4,"$760,000","$785,800"
107 WATERBURY DR,10006313800,TS-TWO STOREY,2017,6,"$680,000","$699,000"
12 WESTCHESTER DR,10000261800,TS-TWO STOREY,2017,2,"$455,000","$473,700"
23 WESTCHESTER DR,10000269800,TO-TWO/ONE STOREY,2017,5,"$465,000","$479,400"
51 WESTCHESTER DR,10000268400,TS-TWO STOREY,2017,5,"$520,000","$536,100"
89 WESTCHESTER DR,10000267600,TO-TWO/ONE STOREY,2017,8,"$485,000","$495,700"
94 WESTCHESTER DR,10000257800,FL-4 LEVEL SPLIT,2016,1,"$320,000","$346,600"
110 WESTCHESTER DR,10000257000,FL-4 LEVEL SPLIT,2016,9,"$350,000","$370,000"
122 WESTCHESTER DR,10000256400,TS-TWO STOREY,2016,10,"$411,000","$433,200"
193 WESTCHESTER DR,10000275800,TO-TWO/ONE STOREY,2017,4,"$456,000","$471,500"
201 WESTCHESTER DR,10000275400,TS-TWO STOREY,2016,3,"$440,000","$473,400"
14 WINGATE CRT,10000667200,BL-BI-LEVEL,2016,10,"$462,500","$487,500"
58 WINGATE CRT,10000669400,TS-TWO STOREY,2017,6,"$535,000","$550,000"
47 WOODCOTT PL,10000776400,TS-TWO STOREY,2016,7,"$413,000","$439,000"
73 WOODINGTON BAY,10000089000,OS-ONE STOREY,2016,6,"$457,500","$488,200"
110 WOODINGTON BAY,10000083600,FL-4 LEVEL SPLIT,2017,8,"$412,500","$421,600"
690 CLOUTIER DR,3034152500,OS-ONE STOREY,2018,3,"$680,000","$680,000"
1131 COLBY AVE,3062040600,TS-TWO STOREY,2016,3,"$600,000","$645,600"
1139 COLBY AVE,3091238800,OS-ONE STOREY,2016,12,"$445,000","$465,900"
1195 COLBY AVE,3091261700,BL-BI-LEVEL,2016,10,"$420,000","$442,700"
1208 COLBY AVE,3091231600,TS-TWO STOREY,2017,11,"$582,000","$589,000"
1220 COLBY AVE,3091231300,TO-TWO/ONE STOREY,2017,8,"$450,000","$459,900"
1223 COLBY AVE,3091261000,BL-BI-LEVEL,2016,11,"$429,900","$451,400"
1116 COMDALE AVE,3091337300,TS-TWO STOREY,2017,4,"$550,000","$568,700"
1129 COMDALE AVE,3091302200,BL-BI-LEVEL,2016,10,"$422,900","$445,700"
1129 COMDALE AVE,3091302200,BL-BI-LEVEL,2017,7,"$437,500","$448,400"
1136 COMDALE AVE,3091303200,TS-TWO STOREY,2017,5,"$460,000","$474,300"
1139 COMDALE AVE,3091333500,TS-TWO STOREY,2017,6,"$550,000","$565,400"
1255 COMDALE AVE,3091258500,TS-TWO STOREY,2017,11,"$520,000","$526,200"
1132 FAIRFIELD AVE,3091310600,TS-TWO STOREY,2016,8,"$530,000","$561,800"
1136 FAIRFIELD AVE,3091310500,TS-TWO STOREY,2016,2,"$525,000","$567,000"
1155 FAIRFIELD AVE,3091328200,TS-TWO STOREY,2017,11,"$475,000","$480,700"
1168 FAIRFIELD AVE,3062137500,TO-TWO/ONE STOREY,2017,10,"$468,000","$475,000"
1250 FAIRFIELD AVE,3091231900,TS-TWO STOREY,2016,12,"$465,000","$486,900"
1254 FAIRFIELD AVE,3091232000,TS-TWO STOREY,2017,8,"$551,000","$563,100"
23 LANGLEY BAY,3091285700,OS-ONE STOREY,2017,8,"$405,000","$413,900"
38 LANGLEY BAY,3091289600,BL-BI-LEVEL,2016,10,"$467,000","$492,200"
1050 LEE BLVD,3091583800,BL-BI-LEVEL,2016,11,"$465,000","$488,300"
1053 LEE BLVD,3091334000,TS-TWO STOREY,2016,11,"$520,000","$546,000"
1066 LEE BLVD,3062050000,BL-BI-LEVEL,2017,7,"$370,000","$379,300"
1096 LEE BLVD,3091392200,TS-TWO STOREY,2016,11,"$555,000","$582,800"
1100 LEE BLVD,3091392100,BL-BI-LEVEL,2016,10,"$500,000","$527,000"
1122 LEE BLVD,3062029500,OS-ONE STOREY,2016,7,"$293,000","$311,500"
1130 LEE BLVD,3062023100,TS-TWO STOREY,2017,7,"$464,000","$475,600"
1278 LEE BLVD,3091292000,OS-ONE STOREY,2016,10,"$561,904.70","$592,200"
1372 LEE BLVD,3091276100,BL-BI-LEVEL,2016,2,"$433,000","$467,600"
38 RAPHAEL ST,3091293300,TS-TWO STOREY,2017,6,"$740,000","$760,700"
47 RAPHAEL ST,3091524300,TS-TWO STOREY,2017,7,"$540,000","$553,500"
48 RAPHAEL ST,3091293400,TS-TWO STOREY,2017,9,"$750,000","$764,300"
64 RAPHAEL ST,3091293800,TS-TWO STOREY,2016,4,"$730,000","$783,300"
90 SHORE ST,3091306000,OS-ONE STOREY,2017,8,"$386,500","$395,000"
105 SHORE ST,3091583900,BL-BI-LEVEL,2016,12,"$428,000","$448,100"
206 SHORE ST,3091309100,BL-BI-LEVEL,2016,7,"$380,000","$403,900"
217 SHORE ST,3091345100,TS-TWO STOREY,2017,11,"$512,500","$518,700"
242 SHORE ST,3091310100,TS-TWO STOREY,2017,7,"$365,000","$374,100"
15 WAYFIELD DR,3091277300,OS-ONE STOREY,2017,3,"$389,000","$403,800"
22 WAYFIELD DR,3091284600,TS-TWO STOREY,2017,9,"$533,000","$543,100"
46 WAYFIELD DR,3091284000,TS-TWO STOREY,2016,10,"$423,000","$445,800"
116 WAYFIELD DR,3091288300,OS-ONE STOREY,2017,12,"$416,500","$420,200"
120 WAYFIELD DR,3091288200,BL-BI-LEVEL,2016,3,"$410,000","$441,200"
153 WAYFIELD DR,3091280900,TS-TWO STOREY,2017,7,"$498,000","$510,500"
181 WAYFIELD DR,3091281600,TS-TWO STOREY,2017,7,"$467,000","$478,700"
189 WAYFIELD DR,3091281800,BL-BI-LEVEL,2016,10,"$408,000","$430,000"
205 WAYFIELD DR,3091282200,TS-TWO STOREY,2016,10,"$448,000","$472,200"
15 AINSWORTH PL,3068041200,OS-ONE STOREY,2016,12,"$385,000","$403,100"
48 AINTREE CRES,3068229800,TS-TWO STOREY,2017,6,"$412,000","$423,500"
3 ALANMORE CRT,3066847900,OS-ONE STOREY,2016,3,"$400,000","$430,400"
23 ALANMORE CRT,3066846900,TS-TWO STOREY,2017,9,"$465,000","$473,800"
6 ALMONDEL KEY,3060018000,FL-4 LEVEL SPLIT,2016,6,"$380,000","$405,500"
34 ALMONDEL KEY,3060020100,FL-4 LEVEL SPLIT,2016,4,"$305,000","$327,300"
85 BAIRDMORE BLVD,3068277200,OS-ONE STOREY,2017,6,"$400,000","$411,200"
195 BAIRDMORE BLVD,3091129200,OS-ONE STOREY,2017,7,"$440,000","$451,000"
305 BAIRDMORE BLVD,3091200000,BL-BI-LEVEL,2017,12,"$420,000","$423,800"
313 BAIRDMORE BLVD,3091200200,BL-BI-LEVEL,2016,9,"$461,000","$487,300"
332 BAIRDMORE BLVD,3091202900,BL-BI-LEVEL,2017,7,"$439,000","$450,000"
338 BAIRDMORE BLVD,3091202800,BL-BI-LEVEL,2017,8,"$440,000","$449,700"
342 BAIRDMORE BLVD,3091202700,BL-BI-LEVEL,2017,7,"$415,000","$425,400"
361 BAIRDMORE BLVD,3091201400,TS-TWO STOREY,2016,10,"$460,000","$484,800"
543 BAIRDMORE BLVD,3068260400,OS-ONE STOREY,2016,10,"$406,630","$428,600"
546 BAIRDMORE BLVD,3068266600,TS-TWO STOREY,2017,11,"$440,000","$445,300"
559 BAIRDMORE BLVD,3068261200,TS-TWO STOREY,2017,9,"$428,000","$436,100"
572 BAIRDMORE BLVD,3068264800,OS-ONE STOREY,2017,1,"$377,500","$394,100"
580 BAIRDMORE BLVD,3068264400,TS-TWO STOREY,2016,12,"$441,500","$462,300"
583 BAIRDMORE BLVD,3068262600,OS-ONE STOREY,2016,10,"$418,000","$440,600"
639 BAIRDMORE BLVD,3068225600,OS-ONE STOREY,2016,7,"$389,000","$413,500"
655 BAIRDMORE BLVD,3068224800,TS-TWO STOREY,2016,8,"$427,000","$452,600"
683 BAIRDMORE BLVD,3068223400,TS-TWO STOREY,2016,8,"$390,000","$413,400"
692 BAIRDMORE BLVD,3068231000,TS-TWO STOREY,2017,12,"$458,000","$462,100"
731 BAIRDMORE BLVD,3068206000,OS-ONE STOREY,2017,6,"$381,500","$392,200"
735 BAIRDMORE BLVD,3068206200,FL-4 LEVEL SPLIT,2016,7,"$431,500","$458,700"
874 BAIRDMORE BLVD,3068106600,OS-ONE STOREY,2017,5,"$335,900","$346,300"
883 BAIRDMORE BLVD,3068111700,BL-BI-LEVEL,2016,12,"$257,400","$269,500"
887 BAIRDMORE BLVD,3068111900,OS-ONE STOREY,2017,10,"$305,000","$309,600"
1001 BAIRDMORE BLVD,3060081700,BL-BI-LEVEL,2016,11,"$303,000","$318,200"
274 BARNES ST,3068278400,OS-ONE STOREY,2018,2,"$440,000","$441,300"
